Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/66"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
634.9581	0.000389		
635.0787	0.000261		
635.1992	6.4E-5		
635.3197	-0.000167		
635.4403	-0.000388		
635.5608	-0.00056		
635.6813	-0.000662		
635.8019	-0.000698		
635.9224	-0.000695		
636.0429	-0.000687		
636.1635	-0.000698		
636.284	-0.000731		
636.4045	-0.000764		
636.5251	-0.000766		
636.6456	-0.00071		
636.7661	-0.000592		
636.8866	-0.000434		
637.0072	-0.000282		
637.1277	-0.000184		
637.2482	-0.000171		
637.3688	-0.000243		
637.4893	-0.000369		
637.6098	-0.000501		
637.7304	-0.000595		
637.8509	-0.00063		
637.9714	-0.000614		
638.092	-0.00058		
638.2125	-0.00057		
638.333	-0.000612		
638.4535	-0.000709		
638.5741	-0.000839		
638.6946	-0.000958		
638.8151	-0.00103		
638.9357	-0.00102		
639.0562	-0.00094		
639.1767	-0.000803		
639.2973	-0.000642		
639.4178	-0.000485		
639.5383	-0.000348		
639.6589	-0.00023		
639.7794	-0.000126		
639.8999	-2.6E-5		
640.0205	7.4E-5		
640.141	0.000172		
640.2615	0.000267		
640.382	0.000357		
640.5026	0.000452		
640.6231	0.000562		
640.7436	0.000696		
640.8642	0.000856		
640.9847	0.00103		
641.1052	0.00118		
641.2258	0.00129		
641.3463	0.00133		
641.4668	0.00127		
641.5874	0.00113		
641.7079	0.000916		
641.8284	0.000651		
641.949	0.000362		
642.0695	7.0E-5		
642.19	-0.000205		
642.3105	-0.000445		
642.4311	-0.000636		
642.5516	-0.000764		
642.6721	-0.00082		
642.7927	-0.000805		
642.9132	-0.000733		
643.0337	-0.000629		
643.1543	-0.000524		
643.2748	-0.000446		
643.3953	-0.000414		
643.5159	-0.00043		
643.6364	-0.00048		
643.7569	-0.000542		
643.8775	-0.000593		
643.998	-0.000617		
644.1185	-0.000612		
644.239	-0.000584		
644.3596	-0.000548		
644.4801	-0.000516		
644.6006	-0.000496		
644.7212	-0.000485		
644.8417	-0.000475		
644.9622	-0.000454		
645.0828	-0.000413		
645.2033	-0.00035		
645.3238	-0.00027		
645.4444	-0.000187		
645.5649	-0.000119		
645.6854	-8.0E-5		
645.806	-8.5E-5		
645.9265	-0.000136		
646.047	-0.000227		
646.1675	-0.000344		
646.2881	-0.000464		
646.4086	-0.000563		
646.5291	-0.000622		
646.6497	-0.000629		
646.7702	-0.000584		
646.8907	-0.000501		
647.0113	-0.000397		
647.1318	-0.000295		
647.2523	-0.000211		
647.3729	-0.000157		
647.4934	-0.000131		
647.6139	-0.00013		
647.7344	-0.000146		
647.855	-0.000177		
647.9755	-0.000227		
648.096	-0.0003		
648.2166	-0.000402		
648.3371	-0.00053		
648.4576	-0.000669		
648.5782	-0.000795		
648.6987	-0.000879		
648.8192	-0.000895		
648.9398	-0.00083		
649.0603	-0.000686		
649.1808	-0.000486		
649.3014	-0.000261		
649.4219	-5.1E-5		
649.5424	0.000116		
649.6629	0.000218		
649.7835	0.000252		
649.904	0.000222		
650.0245	0.000138		
650.1451	1.4E-5		
650.2656	-0.000143		
650.3861	-0.000323		
650.5067	-0.000515		
650.6272	-0.000705		
650.7477	-0.000873		
650.8683	-0.000998		
650.9888	-0.00106		
651.1093	-0.00106		
651.2299	-0.000994		
651.3504	-0.000877		
651.4709	-0.000735		
651.5914	-0.000593		
651.712	-0.000474		
651.8325	-0.00039		
651.953	-0.000343		
652.0736	-0.000329		
652.1941	-0.000338		
652.3146	-0.000354		
652.4352	-0.000365		
652.5557	-0.000357		
652.6762	-0.000319		
652.7968	-0.000247		
652.9173	-0.000141		
653.0378	-1.1E-5		
653.1584	0.000125		
653.2789	0.000246		
653.3994	0.00033		
653.5199	0.000365		
653.6405	0.000349		
653.761	0.00029		
653.8815	0.000202		
654.0021	9.8E-5		
654.1226	-1.5E-5		
654.2431	-0.000142		
654.3637	-0.000291		
654.4842	-0.000471		
654.6047	-0.000681		
654.7253	-0.000907		
654.8458	-0.00112		
654.9663	-0.00128		
655.0869	-0.00137		
655.2074	-0.00136		
655.3279	-0.00127		
655.4484	-0.00112		
655.569	-0.000959		
655.6895	-0.000841		
655.81	-0.000802		
655.9306	-0.000862		
656.0511	-0.00101		
656.1716	-0.00123		
656.2922	-0.00148		
656.4127	-0.00171		
656.5332	-0.00188		
656.6538	-0.00197		
656.7743	-0.00195		
656.8948	-0.00183		
657.0153	-0.00163		
657.1359	-0.00137		
657.2564	-0.00107		
657.3769	-0.000775		
657.4975	-0.000495		
657.618	-0.000254		
657.7385	-6.2E-5		
657.8591	7.6E-5		
657.9796	0.000161		
658.1001	0.000196		
658.2207	0.00019		
658.3412	0.00015		
658.4617	9.0E-5		
658.5823	2.5E-5		
658.7028	-2.8E-5		
658.8233	-5.0E-5		
658.9438	-2.9E-5		
659.0644	3.8E-5		
659.1849	0.000145		
659.3054	0.000277		
659.426	0.000415		
659.5465	0.000537		
659.667	0.000629		
659.7876	0.000688		
659.9081	0.000718		
660.0286	0.000731		
660.1492	0.000738		
660.2697	0.000745		
660.3902	0.000749		
660.5108	0.000737		
660.6313	0.000693		
660.7518	0.000602		
660.8723	0.00046		
660.9929	0.000272		
661.1134	5.9E-5		
661.2339	-0.000154		
661.3545	-0.000344		
661.475	-0.000495		
661.5955	-0.000604		
661.7161	-0.000678		
661.8366	-0.000734		
661.9571	-0.000784		
662.0777	-0.000835		
662.1982	-0.00088		
662.3187	-0.000907		
662.4393	-0.000898		
662.5598	-0.000841		
662.6803	-0.00073		
662.8008	-0.000572		
662.9214	-0.000381		
663.0419	-0.000174		
663.1624	3.4E-5		
663.283	0.00023		
663.4035	0.000404		
663.524	0.000542		
663.6446	0.00063		
663.7651	0.000652		
663.8856	0.0006		
664.0062	0.000476		
664.1267	0.000302		
664.2472	0.000109		
664.3677	-6.2E-5		
664.4883	-0.000179		
664.6088	-0.000228		
664.7293	-0.000216		
664.8499	-0.000171		
664.9704	-0.00013		
665.0909	-0.000123		
665.2115	-0.000164		
665.332	-0.00025		
665.4525	-0.000361		
665.5731	-0.000473		
665.6936	-0.000571		
665.8141	-0.000649		
665.9347	-0.000714		
666.0552	-0.000773		
666.1757	-0.000832		
666.2962	-0.000883		
666.4168	-0.000909		
666.5373	-0.000895		
666.6578	-0.000831		
666.7784	-0.000721		
666.8989	-0.000584		
667.0194	-0.000444		
667.14	-0.000325		
667.2605	-0.00024		
667.381	-0.000196		
667.5016	-0.000193		
667.6221	-0.000237		
667.7426	-0.000338		
667.8632	-0.00051		
667.9837	-0.000759		
668.1042	-0.00107		
668.2247	-0.00142		
668.3453	-0.00173		
668.4658	-0.00195		
668.5863	-0.00204		
668.7069	-0.00196		
668.8274	-0.00174		
668.9479	-0.00144		
669.0685	-0.00114		
669.189	-0.000889		
669.3095	-0.000727		
669.4301	-0.000654		
669.5506	-0.000642		
669.6711	-0.000652		
669.7917	-0.000656		
669.9122	-0.00064		
670.0327	-0.000612		
670.1532	-0.000587		
670.2738	-0.000575		
670.3943	-0.000577		
670.5148	-0.000579		
670.6354	-0.000567		
670.7559	-0.000534		
670.8764	-0.00049		
670.997	-0.000459		
671.1175	-0.000473		
671.238	-0.000553		
671.3586	-0.000702		
671.4791	-0.000903		
671.5996	-0.00112		
671.7202	-0.00132		
671.8407	-0.00148		
671.9612	-0.00159		
672.0817	-0.00167		
672.2023	-0.00172		
672.3228	-0.00176		
672.4433	-0.0018		
672.5639	-0.00181		
672.6844	-0.00178		
672.8049	-0.00169		
672.9255	-0.00156		
673.046	-0.00138		
673.1665	-0.0012		
673.2871	-0.00104		
673.4076	-0.000914		
673.5281	-0.000819		
673.6486	-0.000747		
673.7692	-0.000689		
673.8897	-0.000643		
674.0102	-0.000624		
674.1308	-0.000654		
674.2513	-0.000753		
674.3718	-0.000929		
674.4924	-0.00117		
674.6129	-0.00143		
674.7334	-0.00167		
674.854	-0.00185		
674.9745	-0.00194		
675.095	-0.00193		
675.2156	-0.00186		
675.3361	-0.00174		
675.4566	-0.00161		
675.5771	-0.00149		
675.6977	-0.00138		
675.8182	-0.00129		
675.9387	-0.0012		
676.0593	-0.00111		
676.1798	-0.00101		
676.3003	-0.000907		
676.4209	-0.00081		
676.5414	-0.000725		
676.6619	-0.000657		
676.7825	-0.000614		
676.903	-0.000606		
677.0235	-0.000642		
677.1441	-0.000729		
677.2646	-0.000869		
677.3851	-0.00105		
677.5056	-0.00124		
677.6262	-0.00142		
677.7467	-0.00155		
677.8672	-0.00162		
677.9878	-0.00164		
678.1083	-0.00161		
678.2288	-0.00156		
678.3494	-0.00151		
678.4699	-0.00146		
678.5904	-0.00139		
678.711	-0.00128		
678.8315	-0.00112		
678.952	-0.000891		
679.0726	-0.000634		
679.1931	-0.00039		
679.3136	-0.000209		
679.4341	-0.000125		
679.5547	-0.000147		
679.6752	-0.000253		
679.7957	-0.000402		
679.9163	-0.000551		
680.0368	-0.000672		
680.1573	-0.000759		
680.2779	-0.000826		
680.3984	-0.000895		
680.5189	-0.000981		
680.6395	-0.00108		
680.76	-0.00118		
680.8805	-0.00124		
681.0011	-0.00125		
681.1216	-0.00121		
681.2421	-0.00111		
681.3626	-0.000996		
681.4832	-0.000873		
681.6037	-0.000756		
681.7242	-0.000641		
681.8448	-0.000515		
681.9653	-0.00037		
682.0858	-0.000207		
682.2064	-4.1E-5		
682.3269	0.000101		
682.4474	0.0002		
682.568	0.000246		
682.6885	0.000246		
682.809	0.000218		
682.9295	0.000178		
683.0501	0.000134		
683.1706	7.7E-5		
683.2911	-1.1E-5		
683.4117	-0.000146		
683.5322	-0.000329		
683.6527	-0.00054		
683.7733	-0.000742		
683.8938	-0.000895		
684.0143	-0.000969		
684.1349	-0.000959		
684.2554	-0.000886		
684.3759	-0.000786		
684.4965	-0.000698		
684.617	-0.000649		
684.7375	-0.000648		
684.858	-0.000689		
684.9786	-0.000756		
685.0991	-0.000838		
685.2196	-0.000926		
685.3402	-0.00102		
685.4607	-0.0011		
685.5812	-0.00116		
685.7018	-0.00117		
685.8223	-0.00112		
685.9428	-0.000989		
686.0634	-0.000802		
686.1839	-0.000592		
686.3044	-0.000405		
686.425	-0.000282		
686.5455	-0.000243		
686.666	-0.000278		
686.7865	-0.000354		
686.9071	-0.00043		
687.0276	-0.000475		
687.1481	-0.000477		
687.2687	-0.000449		
687.3892	-0.000413		
687.5097	-0.000392		
687.6303	-0.00039		
687.7508	-0.000399		
687.8713	-0.000397		
687.9919	-0.000368		
688.1124	-0.000309		
688.2329	-0.000239		
688.3535	-0.000187		
688.474	-0.000184		
688.5945	-0.000247		
688.715	-0.000371		
688.8356	-0.000535		
688.9561	-0.000707		
689.0766	-0.000858		
689.1972	-0.000968		
689.3177	-0.00103		
689.4382	-0.00103		
689.5588	-0.000972		
689.6793	-0.000858		
689.7998	-0.000686		
689.9204	-0.000472		
690.0409	-0.000245		
690.1614	-4.9E-5		
690.282	6.9E-5		
690.4025	7.4E-5		
690.523	-4.1E-5		
690.6435	-0.000251		
690.7641	-0.000503		
690.8846	-0.000739		
691.0051	-0.000912		
691.1257	-0.001		
691.2462	-0.00102		
691.3667	-0.000996		
691.4873	-0.000968		
691.6078	-0.000959		
691.7283	-0.00097		
691.8489	-0.000984		
691.9694	-0.00098		
692.0899	-0.000942		
692.2104	-0.000872		
692.331	-0.000785		
692.4515	-0.000702		
692.572	-0.000639		
692.6926	-0.000598		
692.8131	-0.000566		
692.9336	-0.000528		
693.0542	-0.000478		
693.1747	-0.000429		
693.2952	-0.000407		
693.4158	-0.000453		
693.5363	-0.000594		
693.6568	-0.000838		
693.7774	-0.00116		
693.8979	-0.00151		
694.0184	-0.00183		
694.1389	-0.00207		
694.2595	-0.00218		
694.38	-0.00216		
694.5005	-0.00203		
694.6211	-0.00185		
694.7416	-0.00164		
694.8621	-0.00145		
694.9827	-0.0013		
695.1032	-0.00119		
695.2237	-0.00112		
695.3443	-0.00106		
695.4648	-0.00101		
695.5853	-0.000959		
695.7059	-0.000919		
695.8264	-0.000896		
695.9469	-0.000899		
696.0674	-0.000932		
696.188	-0.000987		
696.3085	-0.00105		
696.429	-0.00109		
696.5496	-0.0011		
696.6701	-0.00106		
696.7906	-0.000989		
696.9112	-0.000908		
697.0317	-0.00086		
697.1522	-0.000887		
697.2728	-0.00101		
697.3933	-0.00124		
697.5138	-0.00153		
697.6344	-0.00182		
697.7549	-0.00205		
697.8754	-0.00216		
697.9959	-0.00211		
698.1165	-0.0019		
698.237	-0.00157		
698.3575	-0.00118		
698.4781	-0.000804		
698.5986	-0.000499		
698.7191	-0.000299		
698.8397	-0.00021		
698.9602	-0.000215		
699.0807	-0.00028		
699.2013	-0.000368		
699.3218	-0.000446		
699.4423	-0.000494		
699.5628	-0.000501		
699.6834	-0.000468		
699.8039	-0.000405		
699.9244	-0.000322		
700.045	-0.000236		
700.1655	-0.00016		
700.286	-0.000111		
700.4066	-0.000102		
700.5271	-0.00014		
700.6476	-0.000227		
700.7682	-0.000354		
700.8887	-0.000501		
701.0092	-0.000644		
701.1298	-0.000754		
701.2503	-0.00081		
701.3708	-0.000798		
701.4913	-0.000719		
701.6119	-0.000588		
701.7324	-0.000425		
701.8529	-0.000257		
701.9735	-0.000103		
702.094	2.3E-5		
702.2145	0.000114		
702.3351	0.000168		
702.4556	0.000186		
702.5761	0.000164		
702.6967	0.000102		
702.8172	1.0E-6		
702.9377	-0.000131		
703.0583	-0.000276		
703.1788	-0.000411		
703.2993	-0.000509		
703.4198	-0.000555		
703.5404	-0.000545		
703.6609	-0.000491		
703.7814	-0.000413		
703.902	-0.000336		
704.0225	-0.000279		
704.143	-0.000247		
704.2636	-0.000238		
704.3841	-0.000251		
704.5046	-0.00029		
704.6252	-0.000372		
704.7457	-0.000523		
704.8662	-0.000762		
704.9868	-0.00109		
705.1073	-0.00148		
705.2278	-0.00187		
705.3483	-0.00217		
705.4689	-0.00231		
705.5894	-0.00224		
705.7099	-0.00197		
705.8305	-0.00154		
705.951	-0.00106		
706.0715	-0.000615		
706.1921	-0.000296		
706.3126	-0.00014		
706.4331	-0.000144		
706.5537	-0.000262		
706.6742	-0.000437		
706.7947	-0.000615		
706.9153	-0.000763		
707.0358	-0.000872		
707.1563	-0.00095		
707.2768	-0.00101		
707.3974	-0.00106		
707.5179	-0.00109		
707.6384	-0.00109		
707.759	-0.00106		
707.8795	-0.00099		
708	-0.000898		
708.1206	-0.000804		
708.2411	-0.00073		
708.3616	-0.000691		
708.4822	-0.000697		
708.6027	-0.000747		
708.7232	-0.000839		
708.8437	-0.00097		
708.9643	-0.00114		
709.0848	-0.00134		
709.2053	-0.00156		
709.3259	-0.00178		
709.4464	-0.00196		
709.5669	-0.00207		
709.6875	-0.00208		
709.808	-0.002		
709.9285	-0.00183		
710.0491	-0.00163		
710.1696	-0.00142		
710.2901	-0.00124		
710.4107	-0.00111		
710.5312	-0.00101		
710.6517	-0.000918		
710.7722	-0.0008		
710.8928	-0.000643		
711.0133	-0.00045		
711.1338	-0.000242		
711.2544	-4.5E-5		
711.3749	0.000116		
711.4954	0.000232		
711.616	0.000304		
711.7365	0.000346		
711.857	0.000368		
711.9776	0.000377		
712.0981	0.000369		
712.2186	0.000338		
712.3392	0.000278		
712.4597	0.000196		
712.5802	0.000104		
712.7007	2.1E-5		
712.8213	-4.0E-5		
712.9418	-7.8E-5		
713.0623	-0.000107		
713.1829	-0.000148		
713.3034	-0.000223		
713.4239	-0.000339		
713.5445	-0.000484		
713.665	-0.000634		
713.7855	-0.000757		
713.9061	-0.000831		
714.0266	-0.000851		
714.1471	-0.000832		
714.2677	-0.000801		
714.3882	-0.000785		
714.5087	-0.000796		
714.6292	-0.000831		
714.7498	-0.000871		
714.8703	-0.000896		
714.9908	-0.000895		
715.1114	-0.000875		
715.2319	-0.000857		
715.3524	-0.000869		
715.473	-0.000926		
715.5935	-0.00102		
715.714	-0.00113		
715.8346	-0.00121		
715.9551	-0.00122		
716.0756	-0.00116		
716.1962	-0.00103		
716.3167	-0.000872		
716.4372	-0.000741		
716.5577	-0.000672		
716.6783	-0.000676		
716.7988	-0.000736		
716.9193	-0.000809		
717.0399	-0.000852		
717.1604	-0.00083		
717.2809	-0.000741		
717.4015	-0.000606		
717.522	-0.000465		
717.6425	-0.00036		
717.7631	-0.00032		
717.8836	-0.000351		
718.0041	-0.000439		
718.1246	-0.000555		
718.2452	-0.000667		
718.3657	-0.000749		
718.4862	-0.000783		
718.6068	-0.000762		
718.7273	-0.000685		
718.8478	-0.000558		
718.9684	-0.000398		
719.0889	-0.000225		
719.2094	-6.8E-5		
719.33	4.2E-5		
719.4505	8.4E-5		
719.571	5.0E-5		
719.6916	-4.7E-5		
719.8121	-0.00018		
719.9326	-0.000314		
720.0531	-0.00042		
720.1737	-0.000487		
720.2942	-0.00052		
720.4147	-0.00054		
720.5353	-0.000571		
720.6558	-0.000626		
720.7763	-0.000701		
720.8969	-0.000779		
721.0174	-0.000834		
721.1379	-0.000852		
721.2585	-0.000833		
721.379	-0.000794		
721.4995	-0.000762		
721.6201	-0.000758		
721.7406	-0.000789		
721.8611	-0.000841		
721.9816	-0.000887		
722.1022	-0.000899		
722.2227	-0.000863		
722.3432	-0.000784		
722.4638	-0.000685		
722.5843	-0.000597		
722.7048	-0.000541		
722.8254	-0.000521		
722.9459	-0.000522		
723.0664	-0.000517		
723.187	-0.000485		
723.3075	-0.000415		
723.428	-0.000319		
723.5486	-0.000222		
723.6691	-0.000154		
723.7896	-0.000133		
723.9101	-0.000161		
724.0307	-0.000224		
724.1512	-0.000299		
724.2717	-0.000369		
724.3923	-0.000425		
724.5128	-0.00047		
724.6333	-0.000513		
724.7539	-0.00056		
724.8744	-0.000606		
724.9949	-0.000636		
725.1155	-0.000634		
725.236	-0.000589		
725.3565	-0.000502		
725.4771	-0.00039		
725.5976	-0.000278		
725.7181	-0.000188		
725.8386	-0.00013		
725.9592	-9.9E-5		
726.0797	-8.0E-5		
726.2002	-5.6E-5		
726.3208	-2.0E-5		
726.4413	2.2E-5		
726.5618	5.4E-5		
726.6824	5.4E-5		
726.8029	1.0E-5		
726.9234	-7.6E-5		
727.044	-0.000188		
727.1645	-0.000302		
727.285	-0.000395		
727.4055	-0.000457		
727.5261	-0.000488		
727.6466	-0.000497		
727.7671	-0.000498		
727.8877	-0.000496		
728.0082	-0.000489		
728.1287	-0.000471		
728.2493	-0.000436		
728.3698	-0.000386		
728.4903	-0.000331		
728.6109	-0.000285		
728.7314	-0.000262		
728.8519	-0.000266		
728.9725	-0.000289		
729.093	-0.000314		
729.2135	-0.000325		
729.334	-0.000311		
729.4546	-0.000275		
729.5751	-0.00023		
729.6956	-0.000193		
729.8162	-0.000176		
729.9367	-0.000183		
730.0572	-0.000206		
730.1778	-0.00023		
730.2983	-0.000243		
730.4188	-0.000243		
730.5394	-0.000238		
730.6599	-0.000244		
730.7804	-0.000276		
730.901	-0.000342		
731.0215	-0.000437		
731.142	-0.00055		
731.2625	-0.000663		
731.3831	-0.000765		
731.5036	-0.000851		
731.6241	-0.000925		
731.7447	-0.000994		
731.8652	-0.00106		
731.9857	-0.00112		
732.1063	-0.00115		
732.2268	-0.00115		
732.3473	-0.00109		
732.4679	-0.000982		
732.5884	-0.000825		
732.7089	-0.000643		
732.8295	-0.000462		
732.95	-0.000305		
733.0705	-0.000184		
733.191	-0.000102		
733.3116	-5.6E-5		
733.4321	-4.0E-5		
733.5526	-4.9E-5		
733.6732	-8.1E-5		
733.7937	-0.000136		
733.9142	-0.000209		
734.0348	-0.000296		
734.1553	-0.000384		
734.2758	-0.000462		
734.3964	-0.000521		
734.5169	-0.000557		
734.6374	-0.000569		
734.7579	-0.000565		
734.8785	-0.00055		
734.999	-0.00053		
735.1195	-0.000505		
735.2401	-0.000477		
735.3606	-0.000448		
735.4811	-0.000422		
735.6017	-0.000408		
735.7222	-0.000415		
735.8427	-0.000448		
735.9633	-0.000507		
736.0838	-0.000583		
736.2043	-0.000664		
736.3249	-0.000735		
736.4454	-0.000785		
736.5659	-0.000812		
736.6864	-0.000817		
736.807	-0.00081		
736.9275	-0.000796		
737.048	-0.000779		
737.1686	-0.000757		
737.2891	-0.000728		
737.4096	-0.000687		
737.5302	-0.000639		
737.6507	-0.00059		
737.7712	-0.000552		
737.8918	-0.000535		
738.0123	-0.000545		
738.1328	-0.00058		
738.2534	-0.000634		
738.3739	-0.000698		
738.4944	-0.000771		
738.6149	-0.000856		
738.7355	-0.00096		
738.856	-0.00109		
738.9765	-0.00125		
739.0971	-0.00142		
739.2176	-0.00158		
739.3381	-0.0017		
739.4587	-0.00176		
739.5792	-0.00174		
739.6997	-0.00162		
739.8203	-0.00144		
739.9408	-0.0012		
740.0613	-0.000931		
740.1819	-0.000658		
740.3024	-0.000398		
740.4229	-0.000162		
740.5434	3.9E-5		
740.664	0.000191		
740.7845	0.000285		
740.905	0.000317		
741.0256	0.000289		
741.1461	0.000217		
741.2666	0.000127		
741.3872	4.4E-5		
741.5077	-1.1E-5		
741.6282	-3.3E-5		
741.7488	-2.8E-5		
741.8693	-1.3E-5		
741.9898	-6.0E-6		
742.1104	-1.3E-5		
742.2309	-2.5E-5		
742.3514	-2.2E-5		
742.4719	2.0E-5		
742.5925	0.000119		
742.713	0.000268		
742.8335	0.000445		
742.9541	0.000607		
743.0746	0.000708		
743.1951	0.000717		
743.3157	0.000622		
743.4362	0.000438		
743.5567	0.000201		
743.6773	-4.4E-5		
743.7978	-0.000254		
743.9183	-0.000403		
744.0388	-0.00048		
744.1594	-0.000493		
744.2799	-0.000464		
744.4004	-0.000417		
744.521	-0.000377		
744.6415	-0.000359		
744.762	-0.000371		
744.8826	-0.000413		
745.0031	-0.000476		
745.1236	-0.000547		
745.2442	-0.000609		
745.3647	-0.000646		
745.4852	-0.000647		
745.6058	-0.000603		
745.7263	-0.000514		
745.8468	-0.000385		
745.9673	-0.000227		
746.0879	-5.5E-5		
746.2084	0.000116		
746.3289	0.00027		
746.4495	0.000391		
746.57	0.000466		
746.6905	0.000488		
746.8111	0.000458		
746.9316	0.000385		
747.0521	0.000289		
747.1727	0.000197		
747.2932	0.000133		
747.4137	0.000113		
747.5343	0.00014		
747.6548	0.0002		
747.7753	0.00027		
747.8958	0.000322		
748.0164	0.000333		
748.1369	0.000296		
748.2574	0.000219		
748.378	0.000121		
748.4985	3.0E-5		
748.619	-3.1E-5		
748.7396	-4.9E-5		
748.8601	-2.4E-5		
748.9806	3.0E-5		
749.1012	9.3E-5		
749.2217	0.000139		
749.3422	0.000151		
749.4628	0.000118		
749.5833	4.2E-5		
749.7038	-6.3E-5		
749.8243	-0.000174		
749.9449	-0.000261		
750.0654	-0.000298		
750.1859	-0.000266		
750.3065	-0.000158		
750.427	1.3E-5		
750.5475	0.000219		
750.6681	0.000425		
750.7886	0.000594		
750.9091	0.000696		
751.0297	0.000718		
751.1502	0.000661		
751.2707	0.000541		
751.3913	0.000381		
751.5118	0.000207		
751.6323	3.8E-5		
751.7528	-0.000111		
751.8734	-0.000233		
751.9939	-0.000325		
752.1144	-0.000388		
752.235	-0.000422		
752.3555	-0.000431		
752.476	-0.000418		
752.5966	-0.000386		
752.7171	-0.000337		
752.8376	-0.000271		
752.9582	-0.000187		
753.0787	-8.2E-5		
753.1992	4.6E-5		
753.3197	0.000196		
753.4403	0.000363		
753.5608	0.000539		
753.6813	0.000717		
753.8019	0.000887		
753.9224	0.00104		
754.0429	0.00118		
754.1635	0.00129		
754.284	0.00136		
754.4045	0.00139		
754.5251	0.00136		
754.6456	0.00128		
754.7661	0.00113		
754.8867	0.000956		
755.0072	0.000766		
755.1277	0.000593		
755.2482	0.000458		
755.3688	0.000376		
755.4893	0.000343		
755.6098	0.000348		
755.7304	0.00037		
755.8509	0.000391		
755.9714	0.000397		
756.092	0.000384		
756.2125	0.000354		
756.333	0.000312		
756.4536	0.000264		
756.5741	0.000214		
756.6946	0.000164		
756.8152	0.000113		
756.9357	6.0E-5		
757.0562	4.0E-6		
757.1767	-5.3E-5		
757.2973	-0.00011		
