Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:N2:CO2 (0.66:0.16:0.066:0.065:0.049)"
Temperature:	"400K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/76"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.10% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.43% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 4.10% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
4.2233386	1.5678066	3.578384444		4.2233386	0.008819514	6.167915047		4.2233386	0.975525798		0.867425129		0.219949006			13036.131420889	0.072544653		0.064795821		
4.2224788	1.5678363	3.578392225		4.2224788	0.008835918	6.167043364		4.2224788	0.97545078		0.867070547		0.219817892			13037.095703116	0.072521672		0.064780245		
4.2216193	1.5678613	3.578400131		4.2216193	0.00884631	6.212160621		4.2216193	0.975425499		0.866746755		0.219684713			13038.059985343	0.072499062		0.064764608		
4.2207602	1.5678877	3.578405814		4.2207602	0.008848515	6.302482362		4.2207602	0.975459393		0.866501746		0.219544824			13039.024267569	0.072476865		0.064749195		
4.2199015	1.5679213	3.578408457		4.2199015	0.008846093	6.390771019		4.2199015	0.975513046		0.866359527		0.219396124			13039.988549796	0.072454868		0.064734207		
4.2190431	1.5679633	3.578408979		4.2190431	0.008845767	6.4067483		4.2190431	0.975521544		0.866324408		0.219239321			13040.952832022	0.072432773		0.064719706		
4.218185	1.56801	3.57840868		4.218185	0.008852456	6.30582573		4.218185	0.975440645		0.866384994		0.219077501			13041.917114249	0.072410391		0.064705635		
4.2173273	1.5680565	3.578408171		4.2173273	0.008866654	6.099942753		4.2173273	0.975273523		0.866507408		0.218914385			13042.881396475	0.072387753		0.064691906		
4.21647	1.5680997	3.578407378		4.21647	0.008885734	5.845855465		4.21647	0.97505964		0.866631353		0.218751543			13043.845678702	0.072365077		0.064678467		
4.215613	1.5681393	3.578406548		4.215613	0.00890695	5.604890061		4.215613	0.97484198		0.866688037		0.218586331			13044.809960929	0.07234265		0.064665306		
4.2147563	1.5681763	3.578406638		4.2147563	0.008929135	5.409188278		4.2147563	0.974642493		0.86663472		0.218413091			13045.774243155	0.072320702		0.064652427		
4.2139	1.5682116	3.578408488		4.2139	0.008952485	5.255464606		4.2139	0.974459103		0.866473581		0.218228094			13046.738525382	0.072299326		0.064639838		
4.213044	1.568245	3.578411174		4.213044	0.008977805	5.121617885		4.213044	0.974276873		0.866233361		0.218034978			13047.702807608	0.072278443		0.06462759		
4.2121884	1.5682753	3.578412526		4.2121884	0.009005733	4.990767049		4.2121884	0.974083721		0.865934717		0.217845168			13048.667089835	0.072257832		0.064615815		
4.2113331	1.5683004	3.578410489		4.2113331	0.0090356	4.86655918		4.2113331	0.973883969		0.865581466		0.217671031			13049.631372061	0.072237202		0.06460467		
4.2104782	1.5683186	3.578405175		4.2104782	0.009064591	4.769208502		4.2104782	0.973700842		0.86518683		0.217515991			13050.595654288	0.072216326		0.0645942		
4.2096237	1.5683309	3.578398794		4.2096237	0.009088647	4.714689093		4.2096237	0.973561825		0.864800129		0.21737004			13051.559936514	0.072195183		0.064584216		
4.2087694	1.5683411	3.578394091		4.2087694	0.009105219	4.693263681		4.2087694	0.973474334		0.864496942		0.217215744			13052.524218741	0.072174005		0.064574311		
4.2079156	1.5683535	3.578393139		4.2079156	0.009115365	4.668726293		4.2079156	0.973415011		0.864336619		0.217040903			13053.488500968	0.072153169		0.064564038		
4.207062	1.5683698	3.578396139		4.207062	0.0091225	4.604943928		4.207062	0.973349057		0.864328145		0.216847727			13054.452783194	0.072132972		0.064553128		
4.2062088	1.5683894	3.578402321		4.2062088	0.009129025	4.497529039		4.2062088	0.973262444		0.864429896		0.216651067			13055.417065421	0.072113443		0.064541572		
4.205356	1.5684113	3.57841039		4.205356	0.009134821	4.378076466		4.205356	0.973171726		0.864572217		0.21646761			13056.381347647	0.072094331		0.064529494		
4.2045035	1.568437	3.578419589		4.2045035	0.009139541	4.283334787		4.2045035	0.973097962		0.864679002		0.216305141			13057.345629874	0.072075292		0.064516931		
4.2036513	1.5684683	3.57842996		4.2036513	0.009145739	4.219857868		4.2036513	0.973033495		0.864683339		0.21615962			13058.3099121	0.072056134		0.064503744		
4.2027995	1.5685041	3.578441253		4.2027995	0.009158434	4.159969384		4.2027995	0.972941033		0.86454614		0.216020212			13059.274194327	0.07203694		0.064489744		
4.2019481	1.5685393	3.578452131		4.2019481	0.009180796	4.072858258		4.2019481	0.972789635		0.864274524		0.215876737			13060.238476554	0.072017958		0.064474951		
4.201097	1.5685674	3.578460344		4.201097	0.009210606	3.957003208		4.201097	0.972588319		0.863920052		0.215724178			13061.20275878	0.071999374		0.064459735		
4.2002462	1.5685858	3.578463857		4.2002462	0.009241565	3.839666909		4.2002462	0.972380508		0.863550645		0.215562353			13062.167041007	0.071981122		0.064444688		
4.1993958	1.5685971	3.578461946		4.1993958	0.009268194	3.746231128		4.1993958	0.972205448		0.863218762		0.215392648			13063.131323233	0.071962886		0.064430306		
4.1985457	1.5686057	3.578456		4.1985457	0.009289352	3.673520553		4.1985457	0.972066957		0.8629535		0.215214476			13064.09560546	0.071944277		0.064416719		
4.197696	1.5686142	3.578448085		4.197696	0.0093073	3.593113996		4.197696	0.971938884		0.862775457		0.215023971			13065.059887686	0.071925052		0.064403685		
4.1968466	1.5686221	3.578440522		4.1968466	0.009324191	3.478030824		4.1968466	0.971795873		0.862706494		0.21481648			13066.024169913	0.071905252		0.064390826		
4.1959975	1.5686278	3.578435667		4.1959975	0.009339889	3.326279424		4.1959975	0.971636665		0.862757129		0.214592131			13066.988452139	0.071885192		0.064377891		
4.1951488	1.5686307	3.578435511		4.1951488	0.009352533	3.162491916		4.1951488	0.971483027		0.86290724		0.21436024			13067.952734366	0.071865342		0.064364826		
4.1943005	1.5686318	3.578440855		4.1943005	0.009360207	3.021912105		4.1943005	0.971363959		0.863106205		0.214137646			13068.917016593	0.071846155		0.064351645		
4.1934524	1.5686334	3.57844994		4.1934524	0.009361878	2.933837381		4.1934524	0.971302321		0.86329445		0.213940199			13069.881298819	0.071827898		0.064338255		
4.1926048	1.5686381	3.578458878		4.1926048	0.00935768	2.913631587		4.1926048	0.971308071		0.863423925		0.213772701			13070.845581046	0.071810508		0.064324455		
4.1917574	1.5686488	3.578463293		4.1917574	0.009349288	2.961727365		4.1917574	0.971374574		0.863460141		0.213625084			13071.809863272	0.071793555		0.064310113		
4.1909104	1.5686669	3.578461451		4.1909104	0.009340143	3.064063924		4.1909104	0.971477328		0.863376456		0.213478093			13072.774145499	0.071776383		0.064295352		
4.1900638	1.5686916	3.578455542		4.1900638	0.009334421	3.194775797		4.1900638	0.971581124		0.863160579		0.213314718			13073.738427725	0.07175842		0.064280553		
4.1892175	1.5687195	3.578450333		4.1892175	0.009334818	3.324421108		4.1892175	0.971655948		0.862832405		0.213129563			13074.702709952	0.071739498		0.064266136		
4.1883715	1.5687468	3.578449954		4.1883715	0.009341035	3.429351584		4.1883715	0.971689326		0.862451989		0.212930506			13075.666992179	0.071719985		0.064252283		
4.1875259	1.5687712	3.578455665		4.1875259	0.009350482	3.495402964		4.1875259	0.971684795		0.862100696		0.212732395			13076.631274405	0.071700612		0.064238837		
4.1866806	1.568793	3.578465636		4.1866806	0.009360686	3.513770267		4.1866806	0.971648387		0.861846018		0.212547391			13077.595556632	0.071682074		0.064225449		
4.1858357	1.5688134	3.578476735		4.1858357	0.009371036	3.477033318		4.1858357	0.971578479		0.861717514		0.212377853			13078.559838858	0.071664684		0.064211843		
4.1849911	1.5688327	3.578486906		4.1849911	0.009382344	3.382295897		4.1849911	0.971469578		0.861708929		0.212215784			13079.524121085	0.071648282		0.064197994		
4.1841468	1.5688497	3.578495351		4.1841468	0.009394946	3.239407648		4.1841468	0.971325537		0.861795896		0.212048885			13080.488403311	0.071632451		0.064184103		
4.1833029	1.5688632	3.57850202		4.1833029	0.009407422	3.0752129		4.1833029	0.971168132		0.861947751		0.211868852			13081.452685538	0.071616824		0.06417043		
4.1824593	1.5688733	3.57850631		4.1824593	0.009417219	2.927143733		4.1824593	0.971031385		0.862124412		0.211676344			13082.416967764	0.071601254		0.064157119		
4.1816161	1.5688824	3.578507528		4.1816161	0.009422643	2.828756803		4.1816161	0.970944509		0.862269143		0.21147937			13083.381249991	0.071585745		0.064144145		
4.1807732	1.5688932	3.57850631		4.1807732	0.009424252	2.797572854		4.1807732	0.970917214		0.862316749		0.211286611			13084.345532218	0.071570283		0.064131374		
4.1799306	1.568907	3.578505339		4.1799306	0.009424403	2.831984812		4.1799306	0.970938177		0.862220345		0.211100607			13085.309814444	0.071554746		0.064118652		
4.1790884	1.568923	3.578507744		4.1790884	0.009425333	2.915911162		4.1790884	0.970986523		0.861980322		0.210915566			13086.274096671	0.071538993		0.064105877		
4.1782465	1.5689394	3.578514226		4.1782465	0.009427462	3.027063137		4.1782465	0.97104594		0.861651488		0.210720686			13087.238378897	0.071523027		0.064093017		
4.177405	1.5689552	3.578521948		4.177405	0.009429491	3.143435246		4.177405	0.971108895		0.861319356		0.210506983			13088.202661124	0.071507045		0.064080122		
4.1765638	1.5689712	3.57852654		4.1765638	0.009430128	3.244103003		4.1765638	0.971168835		0.861061854		0.210273855			13089.16694335	0.071491309		0.064067333		
4.1757229	1.5689886	3.578526625		4.1757229	0.009429636	3.308123943		4.1757229	0.971211929		0.860921479		0.210031821			13090.131225577	0.071475941		0.064054847		
4.1748824	1.5690079	3.578524956		4.1748824	0.009429499	3.319726026		4.1748824	0.971221507		0.860901541		0.209799164			13091.095507804	0.071460832		0.064042838		
4.1740422	1.5690281	3.578525703		4.1740422	0.009430628	3.279423058		4.1740422	0.971192938		0.860978529		0.209593311			13092.05979003	0.071445773		0.06403136		
4.1732024	1.5690481	3.578530065		4.1732024	0.009432274	3.208392081		4.1732024	0.971141762		0.861115368		0.209421211			13093.024072257	0.071430688		0.064020305		
4.1723629	1.5690686	3.578534974		4.1723629	0.009433086	3.135987056		4.1723629	0.971092061		0.861269196		0.20927475			13093.988354483	0.071415766		0.064009467		
4.1715237	1.5690914	3.578536372		4.1715237	0.00943332	3.078747192		4.1715237	0.971053678		0.861396905		0.20913442			13094.95263671	0.071401358		0.063998648		
4.1706848	1.5691176	3.578534022		4.1706848	0.009435561	3.031636154		4.1706848	0.971012666		0.861462172		0.208979336			13095.916918936	0.071387709		0.063987735		
4.1698464	1.5691453	3.578532858		4.1698464	0.009442788	2.981287345		4.1698464	0.970947527		0.861440828		0.208797451			13096.881201163	0.071374741		0.063976681		
4.1690082	1.5691711	3.578538222		4.1690082	0.009455706	2.926007143		4.1690082	0.97085374		0.861323195		0.208589971			13097.84548339	0.071362066		0.063965447		
4.1681704	1.5691917	3.578550869		4.1681704	0.009472098	2.880082142		4.1681704	0.97075		0.861115291		0.208368051			13098.809765616	0.071349242		0.063953977		
4.1673329	1.5692066	3.578565988		4.1673329	0.009488776	2.857682978		4.1673329	0.970659719		0.860841358		0.208144383			13099.774047843	0.071336066		0.063942258		
4.1664957	1.5692164	3.578577166		4.1664957	0.009503659	2.857861679		4.1664957	0.970591916		0.860543707		0.207925609			13100.738330069	0.071322686		0.063930398		
4.1656589	1.5692217	3.578581468		4.1656589	0.009515614	2.870114832		4.1656589	0.970545277		0.860272729		0.207710538			13101.702612296	0.071309451		0.063918626		
4.1648224	1.5692228	3.578581185		4.1648224	0.00952273	2.893083336		4.1648224	0.970528008		0.860071507		0.207495134			13102.666894522	0.071296638		0.063907185		
4.1639863	1.5692214	3.578580302		4.1639863	0.009521805	2.9417809		4.1639863	0.970564432		0.859965962		0.207279678			13103.631176749	0.071284263		0.063896159		
4.1631505	1.5692223	3.578580462		4.1631505	0.009510596	3.030247532		4.1631505	0.970672996		0.859965822		0.207071576			13104.595458975	0.071272122		0.063885382		
4.162315	1.5692317	3.578580253		4.162315	0.009490792	3.14741551		4.162315	0.970837605		0.860067558		0.206880174			13105.559741202	0.071260002		0.063874504		
4.1614799	1.5692537	3.578577541		4.1614799	0.009468452	3.254501616		4.1614799	0.971005776		0.860247587		0.206707834			13106.524023429	0.071247886		0.063863177		
4.1606451	1.5692878	3.578572806		4.1606451	0.009451104	3.311271104		4.1606451	0.971119263		0.860452409		0.206545536			13107.488305655	0.07123599		0.063851251		
4.1598106	1.5693295	3.578568721		4.1598106	0.009444069	3.305481236		4.1598106	0.971147502		0.860603791		0.20637769			13108.452587882	0.071224604		0.063838857		
4.1589765	1.5693728	3.578568187		4.1589765	0.009448965	3.254447572		4.1589765	0.971093974		0.860627948		0.206192456			13109.416870108	0.07121385		0.063826336		
4.1581427	1.5694123	3.578572134		4.1581427	0.009464607	3.182078923		4.1581427	0.970978195		0.86049141		0.205989098			13110.381152335	0.071203558		0.06381407		
4.1573092	1.569444	3.578578929		4.1573092	0.009488208	3.101877836		4.1573092	0.970820463		0.8602169		0.205777115			13111.345434561	0.071193348		0.063802301		
4.1564761	1.569465	3.578585467		4.1564761	0.009515467	3.021725796		4.1564761	0.97064475		0.859870235		0.205569682			13112.309716788	0.071182847		0.063791018		
4.1556433	1.569475	3.578588793		4.1556433	0.009540691	2.954767647		4.1556433	0.970485303		0.859530914		0.205377554			13113.273999015	0.071171898		0.063779972		
4.1548108	1.5694768	3.578587665		4.1548108	0.009558511	2.916071071		4.1548108	0.970376803		0.859265684		0.205206593			13114.238281241	0.071160596		0.063768813		
4.1539787	1.5694761	3.578583096		4.1539787	0.00956664	2.908085602		4.1539787	0.970331936		0.859112379		0.205057188			13115.202563468	0.071149161		0.063757295		
4.1531469	1.5694779	3.57857791		4.1531469	0.009567032	2.915009317		4.1531469	0.970331958		0.859073552		0.20492308			13116.166845694	0.071137749		0.063745452		
4.1523155	1.5694839	3.578574381		4.1523155	0.009563811	2.916276935		4.1523155	0.970345147		0.859122479		0.204790497			13117.131127921	0.071126362		0.063733629		
4.1514843	1.5694928	3.578573115		4.1514843	0.009559688	2.90637917		4.1514843	0.970356201		0.859222315		0.204641198			13118.095410147	0.07111491		0.063722322		
4.1506535	1.5695029	3.578573566		4.1506535	0.009554286	2.899386665		4.1506535	0.970376582		0.859346619		0.20446052			13119.059692374	0.07110334		0.063711909		
4.1498231	1.5695147	3.578575817		4.1498231	0.009545898	2.91352061		4.1498231	0.970426055		0.859482598		0.20424603			13120.0239746	0.071091709		0.063702444		
4.148993	1.5695305	3.578580835		4.148993	0.009534478	2.954742551		4.148993	0.97050792		0.859613786		0.204010065			13120.988256827	0.071080133		0.063693627		
4.1481632	1.5695523	3.578588774		4.1481632	0.009522654	3.015750682		4.1481632	0.970604012		0.859703336		0.203772815			13121.952539054	0.071068664		0.063684987		
4.1473337	1.5695794	3.5785975		4.1473337	0.009513849	3.08779008		4.1473337	0.970691851		0.859702264		0.20355001			13122.91682128	0.071057227		0.063676123		
4.1465045	1.5696093	3.578603318		4.1465045	0.009509816	3.168786299		4.1465045	0.970761766		0.859580206		0.203343748			13123.881103507	0.071045709		0.063666846		
4.1456757	1.56964	3.578604423		4.1456757	0.009510224	3.257749692		4.1456757	0.970815128		0.859348547		0.203143508			13124.845385733	0.071034108		0.063657143		
4.1448473	1.5696703	3.578602481		4.1448473	0.009514355	3.343035091		4.1448473	0.97084883		0.859053447		0.202936465			13125.80966796	0.071022633		0.063647043		
4.1440191	1.5696998	3.578601609		4.1440191	0.009522501	3.400383226		4.1440191	0.970847218		0.858748974		0.202718951			13126.773950186	0.07101162		0.063636527		
4.1431913	1.5697265	3.578604935		4.1431913	0.009535184	3.4064841		4.1431913	0.970793649		0.858479217		0.202499903			13127.738232413	0.071001331		0.063625562		
4.1423638	1.5697477	3.578612344		4.1423638	0.009551161	3.355734897		4.1423638	0.970689697		0.858280832		0.20229404			13128.70251464	0.070991776		0.063614191		
4.1415367	1.5697617	3.578621414		4.1415367	0.009566705	3.264743832		4.1415367	0.97056178		0.85818905		0.202110336			13129.666796866	0.070982701		0.063602584		
4.1407099	1.5697699	3.578629931		4.1407099	0.009577368	3.161519948		4.1407099	0.970447392		0.858226987		0.201945154			13130.631079093	0.070973748		0.063590961		
4.1398834	1.5697763	3.57863685		4.1398834	0.009580789	3.070613829		4.1398834	0.970373399		0.858383174		0.201784948			13131.595361319	0.070964646		0.063579461		
4.1390572	1.5697851	3.578641466		4.1390572	0.009577861	3.006921965		4.1390572	0.970346078		0.858602228		0.201615791			13132.559643546	0.070955302		0.063568075		
4.1382314	1.5697989	3.578642844		4.1382314	0.009571545	2.978288978		4.1382314	0.97035733		0.858802718		0.201432282			13133.523925772	0.070945743		0.06355669		
4.1374059	1.5698179	3.578639275		4.1374059	0.009564934	2.988372019		4.1374059	0.970394991		0.858910041		0.201240183			13134.488207999	0.070936027		0.063545197		
4.1365807	1.5698411	3.578630345		4.1365807	0.009560378	3.034455088		4.1365807	0.97044566		0.85888161		0.201051465			13135.452490225	0.070926211		0.063533542		
4.1357559	1.5698668	3.578618576		4.1357559	0.009559603	3.103533938		4.1357559	0.970492269		0.858715395		0.20087546			13136.416772452	0.070916407		0.063521705		
4.1349314	1.5698922	3.578609013		4.1349314	0.009563408	3.176069043		4.1349314	0.970518688		0.858446038		0.200712067			13137.381054679	0.070906839		0.063509642		
4.1341072	1.5699146	3.578606489		4.1341072	0.009570568	3.238781516		4.1341072	0.970522946		0.858133842		0.200551564			13138.345336905	0.070897789		0.063497304		
4.1332833	1.5699324	3.578611849		4.1332833	0.009577609	3.294309016		4.1332833	0.970523643		0.857844957		0.200381142			13139.309619132	0.07088945		0.063484731		
4.1324598	1.5699477	3.578620995		4.1324598	0.009580912	3.353602235		4.1324598	0.970544774		0.857627052		0.200193229			13140.273901358	0.070881779		0.063472129		
4.1316366	1.5699643	3.578627902		4.1316366	0.009579832	3.415401413		4.1316366	0.970588463		0.857496446		0.199989189			13141.238183585	0.070874485		0.063459824		
4.1308137	1.5699851	3.578629658		4.1308137	0.00957756	3.454974694		4.1308137	0.970624509		0.857447967		0.199776166			13142.202465811	0.070867168		0.063448096		
4.1299912	1.5700088	3.578628359		4.1299912	0.009578137	3.439937549		4.1299912	0.970614288		0.857477307		0.1995612			13143.166748038	0.070859517		0.063437007		
4.129169	1.5700319	3.578628972		4.129169	0.009582352	3.362248492		4.129169	0.970548827		0.857588221		0.199348707			13144.131030265	0.070851426		0.063426377		
4.1283471	1.5700519	3.578634109		4.1283471	0.009586966	3.252099822		4.1283471	0.97046077		0.857773403		0.199142629			13145.095312491	0.070842994		0.063415935		
4.1275255	1.570071	3.578641324		4.1275255	0.009588409	3.155380426		4.1275255	0.970394488		0.857990071		0.198948754			13146.059594718	0.070834418		0.063405504		
