Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:CO2 (95:4:1)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/30"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
21.505276	1.767413			21.505276	0.140612		
21.494134	1.76735			21.494134	0.140655		
21.483003	1.767304			21.483003	0.140699		
21.471883	1.767264			21.471883	0.140743		
21.460775	1.767209			21.460775	0.140786		
21.449679	1.767139			21.449679	0.14083		
21.438593	1.767053			21.438593	0.140873		
21.42752	1.766957			21.42752	0.140917		
21.416458	1.766875			21.416458	0.140961		
21.405407	1.766809			21.405407	0.141004		
21.394367	1.766759			21.394367	0.141048		
21.383339	1.766722			21.383339	0.141091		
21.372323	1.766673			21.372323	0.141135		
21.361317	1.766609			21.361317	0.141178		
21.350323	1.766529			21.350323	0.141222		
21.339341	1.766435			21.339341	0.141265		
21.328369	1.76635			21.328369	0.141309		
21.317409	1.766281			21.317409	0.141352		
21.30646	1.766227			21.30646	0.141396		
21.295523	1.766189			21.295523	0.14144		
21.284596	1.766146			21.284596	0.141483		
21.273681	1.766088			21.273681	0.141527		
21.262777	1.766014			21.262777	0.14157		
21.251884	1.765925			21.251884	0.141614		
21.241003	1.765837			21.241003	0.141658		
21.230132	1.765764			21.230132	0.141702		
21.219273	1.765708			21.219273	0.141745		
21.208424	1.765666			21.208424	0.141789		
21.197587	1.765629			21.197587	0.141833		
21.186761	1.765576			21.186761	0.141877		
21.175946	1.765508			21.175946	0.141921		
21.165142	1.765425			21.165142	0.141965		
21.154349	1.765335			21.154349	0.142009		
21.143567	1.765259			21.143567	0.142053		
21.132796	1.765199			21.132796	0.142097		
21.122036	1.765154			21.122036	0.142141		
21.111287	1.76512			21.111287	0.142186		
21.100548	1.765073			21.100548	0.14223		
21.089821	1.765011			21.089821	0.142274		
21.079105	1.764933			21.079105	0.142319		
21.068399	1.764844			21.068399	0.142363		
21.057705	1.764764			21.057705	0.142408		
21.047021	1.764701			21.047021	0.142453		
21.036348	1.764652			21.036348	0.142497		
21.025686	1.764618			21.025686	0.142542		
21.015035	1.764577			21.015035	0.142587		
21.004394	1.76452			21.004394	0.142632		
20.993764	1.764448			20.993764	0.142677		
20.983145	1.764362			20.983145	0.142722		
20.972537	1.764279			20.972537	0.142767		
20.96194	1.764212			20.96194	0.142812		
20.951353	1.76416			20.951353	0.142858		
20.940777	1.764123			20.940777	0.142903		
