Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/65"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
637.7304	-0.00413		
637.8509	-0.00404		
637.9714	-0.00388		
638.092	-0.00369		
638.2125	-0.00353		
638.333	-0.00343		
638.4535	-0.00342		
638.5741	-0.00347		
638.6946	-0.00353		
638.8151	-0.00355		
638.9357	-0.00352		
639.0562	-0.00342		
639.1767	-0.00329		
639.2973	-0.00317		
639.4178	-0.00307		
639.5383	-0.003		
639.6589	-0.00293		
639.7794	-0.00283		
639.8999	-0.0027		
640.0205	-0.00256		
640.141	-0.00244		
640.2615	-0.00241		
640.382	-0.00248		
640.5026	-0.00265		
640.6231	-0.00291		
640.7436	-0.00317		
640.8642	-0.0034		
640.9847	-0.00355		
641.1052	-0.00364		
641.2258	-0.00368		
641.3463	-0.00372		
641.4668	-0.00376		
641.5874	-0.0038		
641.7079	-0.0038		
641.8284	-0.00372		
641.949	-0.00353		
642.0695	-0.00327		
642.19	-0.00299		
642.3105	-0.00276		
642.4311	-0.00265		
642.5516	-0.00267		
642.6721	-0.0028		
642.7927	-0.00297		
642.9132	-0.0031		
643.0337	-0.00315		
643.1543	-0.0031		
643.2748	-0.00299		
643.3953	-0.00287		
643.5159	-0.00282		
643.6364	-0.00287		
643.7569	-0.00302		
643.8775	-0.00323		
643.998	-0.00346		
644.1185	-0.00364		
644.239	-0.00374		
644.3596	-0.00376		
644.4801	-0.00372		
644.6006	-0.00364		
644.7212	-0.00356		
644.8417	-0.00349		
644.9622	-0.00346		
645.0828	-0.00346		
645.2033	-0.00351		
645.3238	-0.00362		
645.4444	-0.00376		
645.5649	-0.00394		
645.6854	-0.00412		
645.806	-0.00426		
645.9265	-0.00435		
646.047	-0.00435		
646.1675	-0.00426		
646.2881	-0.00411		
646.4086	-0.00394		
646.5291	-0.00379		
646.6497	-0.00368		
646.7702	-0.00365		
646.8907	-0.00369		
647.0113	-0.00378		
647.1318	-0.00389		
647.2523	-0.00398		
647.3729	-0.00401		
647.4934	-0.00397		
647.6139	-0.00382		
647.7344	-0.00357		
647.855	-0.00325		
647.9755	-0.00291		
648.096	-0.00259		
648.2166	-0.00237		
648.3371	-0.00228		
648.4576	-0.00235		
648.5782	-0.00254		
648.6987	-0.00283		
648.8192	-0.00312		
648.9398	-0.00336		
649.0603	-0.0035		
649.1808	-0.0035		
649.3014	-0.0034		
649.4219	-0.00323		
649.5424	-0.00303		
649.6629	-0.00286		
649.7835	-0.00273		
649.904	-0.00263		
650.0245	-0.00255		
650.1451	-0.00246		
650.2656	-0.00234		
650.3861	-0.0022		
650.5067	-0.00203		
650.6272	-0.00185		
650.7477	-0.00169		
650.8683	-0.00154		
650.9888	-0.00142		
651.1093	-0.00133		
651.2299	-0.00129		
651.3504	-0.00129		
651.4709	-0.00136		
651.5914	-0.00151		
651.712	-0.00173		
651.8325	-0.00201		
651.953	-0.00231		
652.0736	-0.0026		
652.1941	-0.00282		
652.3146	-0.00295		
652.4352	-0.00299		
652.5557	-0.00295		
652.6762	-0.00285		
652.7968	-0.00273		
652.9173	-0.00262		
653.0378	-0.00253		
653.1584	-0.00248		
653.2789	-0.00246		
653.3994	-0.00248		
653.5199	-0.00253		
653.6405	-0.00258		
653.761	-0.00263		
653.8815	-0.00265		
654.0021	-0.00263		
654.1226	-0.00255		
654.2431	-0.00243		
654.3637	-0.00227		
654.4842	-0.0021		
654.6047	-0.00195		
654.7253	-0.00185		
654.8458	-0.00178		
654.9663	-0.00174		
655.0869	-0.00169		
655.2074	-0.00161		
655.3279	-0.00149		
655.4484	-0.00136		
655.569	-0.00123		
655.6895	-0.00118		
655.81	-0.00123		
655.9306	-0.0014		
656.0511	-0.00168		
656.1716	-0.00203		
656.2922	-0.00239		
656.4127	-0.00272		
656.5332	-0.00298		
656.6538	-0.00316		
656.7743	-0.00326		
656.8948	-0.00331		
657.0153	-0.00331		
657.1359	-0.00327		
657.2564	-0.0032		
657.3769	-0.00309		
657.4975	-0.00294		
657.618	-0.00277		
657.7385	-0.00258		
657.8591	-0.00239		
657.9796	-0.00222		
658.1001	-0.00205		
658.2207	-0.0019		
658.3412	-0.00177		
658.4617	-0.00166		
658.5823	-0.00156		
658.7028	-0.00149		
658.8233	-0.00143		
658.9438	-0.00137		
659.0644	-0.00128		
659.1849	-0.00114		
659.3054	-0.000951		
659.426	-0.00072		
659.5465	-0.000493		
659.667	-0.000325		
659.7876	-0.000273		
659.9081	-0.000372		
660.0286	-0.000622		
660.1492	-0.000988		
660.2697	-0.00141		
660.3902	-0.00183		
660.5108	-0.00218		
660.6313	-0.00245		
660.7518	-0.00261		
660.8723	-0.00269		
660.9929	-0.00269		
661.1134	-0.00263		
661.2339	-0.00252		
661.3545	-0.00236		
661.475	-0.00217		
661.5955	-0.00198		
661.7161	-0.00185		
661.8366	-0.00181		
661.9571	-0.00187		
662.0777	-0.00203		
662.1982	-0.00223		
662.3187	-0.00243		
662.4393	-0.00257		
662.5598	-0.00262		
662.6803	-0.0026		
662.8008	-0.00256		
662.9214	-0.00253		
663.0419	-0.00255		
663.1624	-0.00262		
663.283	-0.00271		
663.4035	-0.00276		
663.524	-0.00273		
663.6446	-0.00259		
663.7651	-0.00238		
663.8856	-0.00214		
664.0062	-0.00193		
664.1267	-0.00179		
664.2472	-0.00171		
664.3677	-0.00168		
664.4883	-0.00163		
664.6088	-0.00155		
664.7293	-0.00142		
664.8499	-0.00127		
664.9704	-0.00115		
665.0909	-0.00111		
665.2115	-0.0012		
665.332	-0.00138		
665.4525	-0.00163		
665.5731	-0.00189		
665.6936	-0.0021		
665.8141	-0.00224		
665.9347	-0.00232		
666.0552	-0.00233		
666.1757	-0.00231		
666.2962	-0.00226		
666.4168	-0.00217		
666.5373	-0.00204		
666.6578	-0.00188		
666.7784	-0.00169		
666.8989	-0.00153		
667.0194	-0.00144		
667.14	-0.00147		
667.2605	-0.00162		
667.381	-0.00185		
667.5016	-0.00214		
667.6221	-0.0024		
667.7426	-0.0026		
667.8632	-0.00271		
667.9837	-0.00275		
668.1042	-0.00272		
668.2247	-0.00264		
668.3453	-0.00252		
668.4658	-0.00234		
668.5863	-0.0021		
668.7069	-0.00181		
668.8274	-0.00149		
668.9479	-0.00119		
669.0685	-0.000961		
669.189	-0.000852		
669.3095	-0.000868		
669.4301	-0.000989		
669.5506	-0.00118		
669.6711	-0.00139		
669.7917	-0.00161		
669.9122	-0.00183		
670.0327	-0.00205		
670.1532	-0.00228		
670.2738	-0.0025		
670.3943	-0.0027		
670.5148	-0.00282		
670.6354	-0.00284		
670.7559	-0.00276		
670.8764	-0.0026		
670.997	-0.00241		
671.1175	-0.00223		
671.238	-0.0021		
671.3586	-0.002		
671.4791	-0.00192		
671.5996	-0.00181		
671.7202	-0.00166		
671.8407	-0.00147		
671.9612	-0.0013		
672.0817	-0.00119		
672.2023	-0.00116		
672.3228	-0.0012		
672.4433	-0.00129		
672.5639	-0.00135		
672.6844	-0.00134		
672.8049	-0.00127		
672.9255	-0.00117		
673.046	-0.00109		
673.1665	-0.0011		
673.2871	-0.00122		
673.4076	-0.00142		
673.5281	-0.00163		
673.6486	-0.00176		
673.7692	-0.00178		
673.8897	-0.00169		
674.0102	-0.00153		
674.1308	-0.00138		
674.2513	-0.00133		
674.3718	-0.00139		
674.4924	-0.00155		
674.6129	-0.00172		
674.7334	-0.00183		
674.854	-0.00183		
674.9745	-0.00173		
675.095	-0.00156		
675.2156	-0.00141		
675.3361	-0.00133		
675.4566	-0.00136		
675.5771	-0.00147		
675.6977	-0.00161		
675.8182	-0.00173		
675.9387	-0.00179		
676.0593	-0.0018		
676.1798	-0.00176		
676.3003	-0.00171		
676.4209	-0.00165		
676.5414	-0.00158		
676.6619	-0.00147		
676.7825	-0.00132		
676.903	-0.00113		
677.0235	-0.000951		
677.1441	-0.000843		
677.2646	-0.000857		
677.3851	-0.00101		
677.5056	-0.00126		
677.6262	-0.00154		
677.7467	-0.00177		
677.8672	-0.00188		
677.9878	-0.00186		
678.1083	-0.00174		
678.2288	-0.00159		
678.3494	-0.0015		
678.4699	-0.00152		
678.5904	-0.00164		
678.711	-0.00184		
678.8315	-0.00205		
678.952	-0.00222		
679.0726	-0.00233		
679.1931	-0.00238		
679.3136	-0.00241		
679.4341	-0.00244		
679.5547	-0.00247		
679.6752	-0.0025		
679.7957	-0.00251		
679.9163	-0.00248		
680.0368	-0.0024		
680.1573	-0.0023		
680.2779	-0.00222		
680.3984	-0.0022		
680.5189	-0.00225		
680.6395	-0.00237		
680.76	-0.00252		
680.8805	-0.00266		
681.0011	-0.00278		
681.1216	-0.00286		
681.2421	-0.00291		
681.3626	-0.00295		
681.4832	-0.003		
681.6037	-0.00304		
681.7242	-0.00305		
681.8448	-0.00301		
681.9653	-0.00291		
682.0858	-0.00276		
682.2064	-0.00259		
682.3269	-0.00245		
682.4474	-0.00236		
682.568	-0.00234		
682.6885	-0.00236		
682.809	-0.00238		
682.9295	-0.00235		
683.0501	-0.00225		
683.1706	-0.00209		
683.2911	-0.00188		
683.4117	-0.00168		
683.5322	-0.00152		
683.6527	-0.00142		
683.7733	-0.00138		
683.8938	-0.0014		
684.0143	-0.00145		
684.1349	-0.00154		
684.2554	-0.00166		
684.3759	-0.0018		
684.4965	-0.00196		
684.617	-0.0021		
684.7375	-0.00218		
684.858	-0.00216		
684.9786	-0.00203		
685.0991	-0.00181		
685.2196	-0.00155		
685.3402	-0.00132		
685.4607	-0.00118		
685.5812	-0.00117		
685.7018	-0.00125		
685.8223	-0.00138		
685.9428	-0.00149		
686.0634	-0.00152		
686.1839	-0.00146		
686.3044	-0.00132		
686.425	-0.00117		
686.5455	-0.00104		
686.666	-0.00099		
686.7865	-0.00102		
686.9071	-0.0011		
687.0276	-0.0012		
687.1481	-0.00129		
687.2687	-0.00135		
687.3892	-0.00138		
687.5097	-0.00141		
687.6303	-0.00147		
687.7508	-0.00155		
687.8713	-0.00165		
687.9919	-0.00176		
688.1124	-0.00187		
688.2329	-0.00196		
688.3535	-0.00205		
688.474	-0.00214		
688.5945	-0.00223		
688.715	-0.00232		
688.8356	-0.00238		
688.9561	-0.00238		
689.0766	-0.00232		
689.1972	-0.0022		
689.3177	-0.00206		
689.4382	-0.00196		
689.5588	-0.00196		
689.6793	-0.00205		
689.7998	-0.00224		
689.9204	-0.00248		
690.0409	-0.0027		
690.1614	-0.00285		
690.282	-0.0029		
690.4025	-0.00287		
690.523	-0.0028		
690.6435	-0.00273		
690.7641	-0.00271		
690.8846	-0.00275		
691.0051	-0.00283		
691.1257	-0.00293		
691.2462	-0.00302		
691.3667	-0.00308		
691.4873	-0.00313		
691.6078	-0.00318		
691.7283	-0.00325		
691.8489	-0.00335		
691.9694	-0.00346		
692.0899	-0.00355		
692.2104	-0.00358		
692.331	-0.00353		
692.4515	-0.00341		
692.572	-0.00323		
692.6926	-0.00304		
692.8131	-0.0029		
692.9336	-0.00284		
693.0542	-0.00288		
693.1747	-0.003		
693.2952	-0.00319		
693.4158	-0.0034		
693.5363	-0.00361		
693.6568	-0.00377		
693.7774	-0.00387		
693.8979	-0.00388		
694.0184	-0.0038		
694.1389	-0.00363		
694.2595	-0.00338		
694.38	-0.00309		
694.5005	-0.00278		
694.6211	-0.00251		
694.7416	-0.0023		
694.8621	-0.00216		
694.9827	-0.00211		
695.1032	-0.00213		
695.2237	-0.00218		
695.3443	-0.00223		
695.4648	-0.00227		
695.5853	-0.00228		
695.7059	-0.00227		
695.8264	-0.00226		
695.9469	-0.00225		
696.0674	-0.00226		
696.188	-0.00229		
696.3085	-0.00233		
696.429	-0.00238		
696.5496	-0.00243		
696.6701	-0.00249		
696.7906	-0.00255		
696.9112	-0.00264		
697.0317	-0.00274		
697.1522	-0.00285		
697.2728	-0.00296		
697.3933	-0.00305		
697.5138	-0.00311		
697.6344	-0.00314		
697.7549	-0.00315		
697.8754	-0.00314		
697.9959	-0.00313		
698.1165	-0.00313		
698.237	-0.00313		
698.3575	-0.00313		
698.4781	-0.00311		
698.5986	-0.00307		
698.7191	-0.00302		
698.8397	-0.00298		
698.9602	-0.00295		
699.0807	-0.00296		
699.2013	-0.00299		
699.3218	-0.00304		
699.4423	-0.0031		
699.5628	-0.00312		
699.6834	-0.00311		
699.8039	-0.00306		
699.9244	-0.00296		
700.045	-0.00283		
700.1655	-0.00269		
700.286	-0.00255		
700.4066	-0.00241		
700.5271	-0.00231		
700.6476	-0.00225		
700.7682	-0.00225		
700.8887	-0.00234		
701.0092	-0.00251		
701.1298	-0.00274		
701.2503	-0.00299		
701.3708	-0.0032		
701.4913	-0.00331		
701.6119	-0.00329		
701.7324	-0.00314		
701.8529	-0.00288		
701.9735	-0.00256		
702.094	-0.00225		
702.2145	-0.002		
702.3351	-0.00183		
702.4556	-0.00173		
702.5761	-0.00168		
702.6967	-0.00165		
702.8172	-0.0016		
702.9377	-0.00154		
703.0583	-0.00144		
703.1788	-0.00134		
703.2993	-0.00122		
703.4198	-0.00111		
703.5404	-0.000986		
703.6609	-0.000863		
703.7814	-0.000741		
703.902	-0.000636		
704.0225	-0.000568		
704.143	-0.000557		
704.2636	-0.000614		
704.3841	-0.000733		
704.5046	-0.000898		
704.6252	-0.00108		
704.7457	-0.00127		
704.8662	-0.00143		
704.9868	-0.00158		
705.1073	-0.00172		
705.2278	-0.00184		
705.3483	-0.00196		
705.4689	-0.00205		
705.5894	-0.00211		
705.7099	-0.00212		
705.8305	-0.0021		
705.951	-0.00207		
706.0715	-0.00204		
706.1921	-0.00205		
706.3126	-0.00212		
706.4331	-0.00224		
706.5537	-0.00238		
706.6742	-0.00252		
706.7947	-0.00262		
706.9153	-0.00269		
707.0358	-0.00273		
707.1563	-0.00277		
707.2768	-0.00282		
707.3974	-0.0029		
707.5179	-0.00299		
707.6384	-0.00308		
707.759	-0.00311		
707.8795	-0.00308		
708	-0.00297		
708.1206	-0.00282		
708.2411	-0.00267		
708.3616	-0.00255		
708.4822	-0.00251		
708.6027	-0.00254		
708.7232	-0.00264		
708.8437	-0.00276		
708.9643	-0.00286		
709.0848	-0.00292		
709.2053	-0.00292		
709.3259	-0.00287		
709.4464	-0.00278		
709.5669	-0.00267		
709.6875	-0.00255		
709.808	-0.00244		
709.9285	-0.00234		
710.0491	-0.00225		
710.1696	-0.00218		
710.2901	-0.00213		
710.4107	-0.00209		
710.5312	-0.00206		
710.6517	-0.00201		
710.7722	-0.00195		
710.8928	-0.00187		
711.0133	-0.00176		
711.1338	-0.00167		
711.2544	-0.00161		
711.3749	-0.0016		
711.4954	-0.00165		
711.616	-0.00175		
711.7365	-0.00188		
711.857	-0.00199		
711.9776	-0.00208		
712.0981	-0.00211		
712.2186	-0.00212		
712.3392	-0.00212		
712.4597	-0.00213		
712.5802	-0.00217		
712.7007	-0.00223		
712.8213	-0.00231		
712.9418	-0.00237		
713.0623	-0.0024		
713.1829	-0.00241		
713.3034	-0.0024		
713.4239	-0.00239		
713.5445	-0.0024		
713.665	-0.00244		
713.7855	-0.00252		
713.9061	-0.00262		
714.0266	-0.00274		
714.1471	-0.00286		
714.2677	-0.00297		
714.3882	-0.00307		
714.5087	-0.00313		
714.6292	-0.00312		
714.7498	-0.00303		
714.8703	-0.00285		
714.9908	-0.00259		
715.1114	-0.00228		
715.2319	-0.00199		
715.3524	-0.00177		
715.473	-0.00164		
715.5935	-0.00161		
715.714	-0.00163		
715.8346	-0.00164		
715.9551	-0.00159		
716.0756	-0.00146		
716.1962	-0.00126		
716.3167	-0.00104		
716.4372	-0.000899		
716.5577	-0.000884		
716.6783	-0.00103		
716.7988	-0.00132		
716.9193	-0.00169		
717.0399	-0.00209		
717.1604	-0.00243		
717.2809	-0.00269		
717.4015	-0.00284		
717.522	-0.00289		
717.6425	-0.00286		
717.7631	-0.00277		
717.8836	-0.00265		
718.0041	-0.0025		
718.1246	-0.00235		
718.2452	-0.00223		
718.3657	-0.00218		
718.4862	-0.00223		
718.6068	-0.00235		
718.7273	-0.00254		
718.8478	-0.00274		
718.9684	-0.0029		
719.0889	-0.00298		
719.2094	-0.00297		
719.33	-0.0029		
719.4505	-0.00281		
719.571	-0.00272		
719.6916	-0.00265		
719.8121	-0.00259		
719.9326	-0.00252		
720.0531	-0.00242		
720.1737	-0.00226		
720.2942	-0.00207		
720.4147	-0.00189		
720.5353	-0.00174		
720.6558	-0.00166		
720.7763	-0.00163		
720.8969	-0.00164		
721.0174	-0.00164		
721.1379	-0.00162		
721.2585	-0.00158		
721.379	-0.00155		
721.4995	-0.00157		
721.6201	-0.00165		
721.7406	-0.00181		
721.8611	-0.00199		
721.9816	-0.00217		
722.1022	-0.00228		
722.2227	-0.00232		
722.3432	-0.0023		
722.4638	-0.00226		
722.5843	-0.00226		
722.7048	-0.00233		
722.8254	-0.00247		
722.9459	-0.00264		
723.0664	-0.0028		
723.187	-0.00291		
723.3075	-0.00295		
723.428	-0.00295		
723.5486	-0.00295		
723.6691	-0.003		
723.7896	-0.00312		
723.9101	-0.0033		
724.0307	-0.00349		
724.1512	-0.00364		
724.2717	-0.00371		
724.3923	-0.00368		
724.5128	-0.00357		
724.6333	-0.00341		
724.7539	-0.00325		
724.8744	-0.0031		
724.9949	-0.00299		
725.1155	-0.00288		
725.236	-0.00277		
725.3565	-0.00265		
725.4771	-0.00254		
725.5976	-0.00246		
725.7181	-0.00245		
725.8386	-0.00251		
725.9592	-0.00264		
726.0797	-0.00279		
726.2002	-0.00291		
726.3208	-0.00296		
726.4413	-0.00292		
726.5618	-0.0028		
726.6824	-0.00263		
726.8029	-0.00247		
726.9234	-0.00233		
727.044	-0.00224		
727.1645	-0.00219		
727.285	-0.00218		
727.4055	-0.00217		
727.5261	-0.00215		
727.6466	-0.00213		
727.7671	-0.00212		
727.8877	-0.0021		
728.0082	-0.00208		
728.1287	-0.00205		
728.2493	-0.002		
728.3698	-0.00192		
728.4903	-0.00182		
728.6109	-0.00172		
728.7314	-0.00163		
728.8519	-0.00157		
728.9725	-0.00155		
729.093	-0.00155		
729.2135	-0.00157		
729.334	-0.00161		
729.4546	-0.00167		
729.5751	-0.00177		
729.6956	-0.00191		
729.8162	-0.0021		
729.9367	-0.00231		
730.0572	-0.0025		
730.1778	-0.00263		
730.2983	-0.00268		
730.4188	-0.00262		
730.5394	-0.0025		
730.6599	-0.00234		
730.7804	-0.0022		
730.901	-0.00209		
731.0215	-0.00203		
731.142	-0.00199		
731.2625	-0.00193		
731.3831	-0.00183		
731.5036	-0.00168		
731.6241	-0.00151		
731.7447	-0.00135		
731.8652	-0.00124		
731.9857	-0.00119		
732.1063	-0.0012		
732.2268	-0.00126		
732.3473	-0.00133		
732.4679	-0.0014		
732.5884	-0.0015		
732.7089	-0.00163		
732.8295	-0.00182		
732.95	-0.00206		
733.0705	-0.00233		
733.191	-0.00255		
733.3116	-0.0027		
733.4321	-0.00271		
733.5526	-0.00261		
733.6732	-0.00242		
733.7937	-0.00219		
733.9142	-0.002		
734.0348	-0.00187		
734.1553	-0.00181		
734.2758	-0.0018		
734.3964	-0.0018		
734.5169	-0.00181		
734.6374	-0.00182		
734.7579	-0.00186		
734.8785	-0.00193		
734.999	-0.00205		
735.1195	-0.0022		
735.2401	-0.00234		
735.3606	-0.00242		
735.4811	-0.00243		
735.6017	-0.00238		
735.7222	-0.0023		
735.8427	-0.00225		
735.9633	-0.00226		
736.0838	-0.00233		
736.2043	-0.00243		
736.3249	-0.0025		
736.4454	-0.00249		
736.5659	-0.00239		
736.6864	-0.00221		
736.807	-0.00202		
736.9275	-0.00187		
737.048	-0.00183		
737.1686	-0.00189		
737.2891	-0.00203		
737.4096	-0.00219		
737.5302	-0.00232		
737.6507	-0.00239		
737.7712	-0.00241		
737.8918	-0.00238		
738.0123	-0.00236		
738.1328	-0.00235		
738.2534	-0.00236		
738.3739	-0.00239		
738.4944	-0.00239		
738.6149	-0.00236		
738.7355	-0.00231		
738.856	-0.00225		
738.9765	-0.0022		
739.0971	-0.00218		
739.2176	-0.00219		
739.3381	-0.0022		
739.4587	-0.00222		
739.5792	-0.00221		
739.6997	-0.0022		
739.8203	-0.00219		
739.9408	-0.00222		
740.0613	-0.00228		
740.1819	-0.00237		
740.3024	-0.00247		
740.4229	-0.00255		
740.5434	-0.00258		
740.664	-0.00257		
740.7845	-0.00252		
740.905	-0.00249		
741.0256	-0.00248		
741.1461	-0.00252		
741.2666	-0.00259		
741.3872	-0.00266		
741.5077	-0.00272		
741.6282	-0.00273		
741.7488	-0.0027		
741.8693	-0.00268		
741.9898	-0.00268		
742.1104	-0.00274		
742.2309	-0.00285		
742.3514	-0.003		
742.4719	-0.00315		
742.5925	-0.00328		
742.713	-0.00335		
742.8335	-0.00338		
742.9541	-0.00337		
743.0746	-0.00334		
743.1951	-0.00331		
743.3157	-0.00326		
743.4362	-0.00316		
743.5567	-0.00299		
743.6773	-0.00275		
743.7978	-0.00245		
743.9183	-0.00213		
744.0388	-0.00184		
744.1594	-0.00162		
744.2799	-0.0015		
744.4004	-0.00147		
744.521	-0.00153		
744.6415	-0.00163		
744.762	-0.00175		
744.8826	-0.00186		
745.0031	-0.00198		
745.1236	-0.0021		
745.2442	-0.00223		
745.3647	-0.00235		
745.4852	-0.00246		
745.6058	-0.00252		
745.7263	-0.00254		
745.8468	-0.0025		
745.9673	-0.00244		
746.0879	-0.0024		
746.2084	-0.00241		
746.3289	-0.00248		
746.4495	-0.00261		
746.57	-0.00275		
746.6905	-0.00285		
746.8111	-0.00288		
746.9316	-0.00282		
747.0521	-0.00266		
747.1727	-0.00244		
747.2932	-0.0022		
747.4137	-0.00197		
747.5343	-0.00176		
747.6548	-0.00158		
747.7753	-0.00141		
747.8958	-0.00126		
748.0164	-0.00111		
748.1369	-0.001		
748.2574	-0.000934		
748.378	-0.000925		
748.4985	-0.000973		
748.619	-0.00106		
748.7396	-0.00116		
748.8601	-0.00124		
748.9806	-0.00131		
749.1012	-0.00136		
749.2217	-0.00142		
749.3422	-0.00151		
749.4628	-0.00163		
749.5833	-0.00177		
749.7038	-0.0019		
749.8243	-0.002		
749.9449	-0.00202		
750.0654	-0.00199		
750.1859	-0.00191		
750.3065	-0.00183		
750.427	-0.00177		
750.5475	-0.00174		
750.6681	-0.00173		
750.7886	-0.00171		
750.9091	-0.00166		
751.0297	-0.00156		
751.1502	-0.00142		
751.2707	-0.0013		
751.3913	-0.00122		
751.5118	-0.00123		
751.6323	-0.00134		
751.7528	-0.0015		
751.8734	-0.00168		
751.9939	-0.00183		
752.1144	-0.00192		
752.235	-0.00195		
752.3555	-0.00195		
752.476	-0.00194		
752.5966	-0.00196		
752.7171	-0.00203		
752.8376	-0.00213		
752.9582	-0.00225		
753.0787	-0.00235		
753.1992	-0.00242		
753.3197	-0.00244		
753.4403	-0.00242		
753.5608	-0.00235		
753.6813	-0.00226		
753.8019	-0.00215		
753.9224	-0.00203		
754.0429	-0.00192		
754.1635	-0.00183		
754.284	-0.00178		
754.4045	-0.00178		
754.5251	-0.00181		
754.6456	-0.00186		
754.7661	-0.00189		
754.8867	-0.0019		
755.0072	-0.00186		
755.1277	-0.00178		
755.2482	-0.0017		
755.3688	-0.00163		
755.4893	-0.00159		
755.6098	-0.00159		
755.7304	-0.0016		
755.8509	-0.00159		
755.9714	-0.00153		
756.092	-0.00143		
756.2125	-0.00129		
756.333	-0.00115		
756.4536	-0.00106		
756.5741	-0.00103		
756.6946	-0.00106		
756.8152	-0.00114		
756.9357	-0.00124		
757.0562	-0.00131		
757.1767	-0.00134		
757.2973	-0.00133		
757.4178	-0.0013		
757.5383	-0.00127		
757.6589	-0.00126		
757.7794	-0.00127		
757.8999	-0.0013		
758.0205	-0.00134		
758.141	-0.0014		
758.2615	-0.00147		
758.3821	-0.00156		
758.5026	-0.00169		
758.6231	-0.00184		
758.7437	-0.00199		
758.8642	-0.0021		
758.9847	-0.00212		
759.1052	-0.00202		
759.2258	-0.00182		
759.3463	-0.00154		
759.4668	-0.00123		
759.5874	-0.000966		
759.7079	-0.000792		
759.8284	-0.000732		
759.949	-0.000774		
760.0695	-0.000885		
760.19	-0.00102		
760.3106	-0.00115		
760.4311	-0.00124		
760.5516	-0.00132		
760.6721	-0.00139		
760.7927	-0.00147		
760.9132	-0.00158		
761.0337	-0.00169		
761.1543	-0.00178		
761.2748	-0.00184		
761.3953	-0.00183		
761.5159	-0.00177		
761.6364	-0.00168		
761.7569	-0.00157		
761.8775	-0.00148		
761.998	-0.00143		
762.1185	-0.00141		
762.2391	-0.00141		
762.3596	-0.00143		
762.4801	-0.00145		
762.6006	-0.00148		
762.7212	-0.00153		
762.8417	-0.00163		
762.9622	-0.00176		
763.0828	-0.00193		
763.2033	-0.00211		
763.3238	-0.00228		
763.4444	-0.00242		
763.5649	-0.00251		
