Reference:	"Hudson & Gerakines (2019)"
DOI:	"doi:doi:10.1093/mnras/sty2821"
Sample Type:	"Ice"
Composition:	"C3H2O (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/157"
n₁ Error Units:	Not Applicable
n₂ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"n₂"	"Dn₂  (+/-)"	
5715.587	1.3684		-0.000197		
5715.828	1.3685		-0.000176		
5716.069	1.3685		-0.000146		
5716.31	1.3685		-0.00011		
5716.552	1.3685		-7.2E-5		
5716.793	1.3685		-3.7E-5		
5717.034	1.3685		-8.0E-6		
5717.275	1.3685		1.3E-5		
5717.516	1.3684		2.4E-5		
5717.757	1.3684		2.5E-5		
5717.998	1.3684		1.9E-5		
5718.239	1.3684		6.0E-6		
5718.48	1.3684		-9.0E-6		
5718.721	1.3684		-2.4E-5		
5718.962	1.3684		-3.4E-5		
5719.203	1.3684		-3.6E-5		
5719.444	1.3684		-3.0E-5		
5719.685	1.3684		-1.5E-5		
5719.926	1.3684		5.0E-6		
5720.167	1.3684		2.4E-5		
5720.409	1.3684		3.8E-5		
5720.65	1.3683		4.1E-5		
5720.891	1.3683		3.1E-5		
5721.132	1.3683		8.0E-6		
5721.373	1.3683		-2.1E-5		
5721.614	1.3683		-4.9E-5		
5721.855	1.3683		-6.9E-5		
5722.096	1.3684		-7.5E-5		
5722.337	1.3684		-6.5E-5		
5722.578	1.3684		-4.1E-5		
5722.819	1.3684		-6.0E-6		
5723.06	1.3684		3.3E-5		
5723.301	1.3684		7.0E-5		
5723.542	1.3684		0.000101		
5723.783	1.3683		0.000122		
5724.024	1.3683		0.000131		
5724.266	1.3682		0.000123		
5724.507	1.3682		9.8E-5		
5724.748	1.3681		5.3E-5		
5724.989	1.3681		-8.0E-6		
5725.23	1.3681		-8.1E-5		
5725.471	1.3681		-0.000157		
5725.712	1.3682		-0.000224		
5725.953	1.3682		-0.00027		
5726.194	1.3683		-0.000287		
5726.435	1.3684		-0.000272		
5726.676	1.3685		-0.000227		
5726.917	1.3685		-0.000163		
5727.158	1.3685		-9.3E-5		
5727.399	1.3685		-2.9E-5		
5727.64	1.3684		1.7E-5		
5727.881	1.3684		3.9E-5		
5728.123	1.3683		3.5E-5		
5728.364	1.3683		1.2E-5		
5728.605	1.3683		-2.2E-5		
5728.846	1.3683		-5.7E-5		
5729.087	1.3683		-8.3E-5		
5729.328	1.3683		-9.5E-5		
5729.569	1.3683		-9.3E-5		
5729.81	1.3683		-8.3E-5		
5730.051	1.3683		-7.0E-5		
5730.292	1.3683		-6.2E-5		
5730.533	1.3683		-6.5E-5		
5730.774	1.3683		-7.9E-5		
5731.015	1.3683		-0.000101		
5731.256	1.3683		-0.000126		
5731.497	1.3683		-0.000147		
5731.738	1.3683		-0.000161		
5731.98	1.3684		-0.000167		
5732.221	1.3684		-0.000166		
5732.462	1.3684		-0.000163		
5732.703	1.3684		-0.00016		
5732.944	1.3684		-0.000159		
5733.185	1.3684		-0.000156		
5733.426	1.3685		-0.000151		
5733.667	1.3685		-0.000139		
5733.908	1.3685		-0.00012		
5734.149	1.3685		-9.6E-5		
5734.39	1.3685		-7.4E-5		
5734.631	1.3685		-5.7E-5		
5734.872	1.3685		-5.1E-5		
5735.113	1.3685		-5.5E-5		
5735.354	1.3684		-6.6E-5		
5735.595	1.3685		-7.8E-5		
5735.837	1.3685		-8.5E-5		
5736.078	1.3685		-8.5E-5		
5736.319	1.3685		-7.7E-5		
5736.56	1.3685		-6.6E-5		
5736.801	1.3685		-5.5E-5		
5737.042	1.3685		-4.7E-5		
5737.283	1.3685		-4.0E-5		
5737.524	1.3685		-3.2E-5		
5737.765	1.3686		-1.6E-5		
5738.006	1.3686		1.1E-5		
5738.247	1.3686		5.0E-5		
5738.488	1.3686		9.8E-5		
5738.729	1.3686		0.000148		
5738.97	1.3685		0.000189		
5739.211	1.3685		0.000214		
5739.452	1.3684		0.000216		
5739.694	1.3683		0.000194		
5739.935	1.3683		0.00015		
5740.176	1.3683		9.3E-5		
5740.417	1.3683		3.1E-5		
5740.658	1.3683		-2.7E-5		
5740.899	1.3683		-7.1E-5		
5741.14	1.3683		-9.9E-5		
5741.381	1.3684		-0.000108		
5741.622	1.3684		-9.9E-5		
5741.863	1.3685		-7.9E-5		
5742.104	1.3685		-5.4E-5		
5742.345	1.3685		-3.0E-5		
5742.586	1.3685		-1.1E-5		
5742.827	1.3685		-1.0E-6		
5743.068	1.3685		1.0E-6		
5743.309	1.3685		0		
5743.551	1.3685		-1.0E-6		
5743.792	1.3685		4.0E-6		
5744.033	1.3686		1.9E-5		
5744.274	1.3686		4.4E-5		
5744.515	1.3686		7.8E-5		
5744.756	1.3686		0.000116		
5744.997	1.3686		0.000154		
5745.238	1.3686		0.000187		
5745.479	1.3685		0.000214		
5745.72	1.3685		0.000233		
5745.961	1.3685		0.000246		
5746.202	1.3685		0.000256		
5746.443	1.3684		0.000264		
5746.684	1.3684		0.000269		
5746.925	1.3684		0.000271		
5747.166	1.3683		0.000265		
5747.408	1.3683		0.000247		
5747.649	1.3682		0.000215		
5747.89	1.3682		0.00017		
5748.131	1.3682		0.000115		
5748.372	1.3682		5.7E-5		
5748.613	1.3682		6.0E-6		
5748.854	1.3683		-3.0E-5		
5749.095	1.3683		-4.5E-5		
5749.336	1.3684		-3.8E-5		
5749.577	1.3684		-1.2E-5		
5749.818	1.3685		2.6E-5		
5750.059	1.3685		6.6E-5		
5750.3	1.3685		0.000101		
5750.541	1.3684		0.000125		
5750.782	1.3684		0.000134		
5751.023	1.3684		0.000131		
5751.265	1.3684		0.000119		
5751.506	1.3684		0.000102		
5751.747	1.3684		8.6E-5		
5751.988	1.3684		7.5E-5		
5752.229	1.3684		7.0E-5		
5752.47	1.3684		7.5E-5		
5752.711	1.3684		8.7E-5		
5752.952	1.3684		0.000106		
5753.193	1.3684		0.000131		
5753.434	1.3684		0.000158		
5753.675	1.3684		0.000183		
5753.916	1.3684		0.000204		
5754.157	1.3684		0.000218		
5754.398	1.3684		0.000224		
5754.639	1.3683		0.000221		
5754.88	1.3683		0.00021		
5755.122	1.3683		0.000194		
5755.363	1.3683		0.000176		
5755.604	1.3683		0.00016		
5755.845	1.3683		0.000147		
5756.086	1.3683		0.000141		
5756.327	1.3683		0.000137		
5756.568	1.3683		0.000132		
5756.809	1.3682		0.00012		
5757.05	1.3682		9.8E-5		
5757.291	1.3682		6.5E-5		
5757.532	1.3682		2.2E-5		
5757.773	1.3682		-2.1E-5		
5758.014	1.3683		-5.3E-5		
5758.255	1.3683		-6.4E-5		
5758.496	1.3684		-4.7E-5		
5758.737	1.3684		-4.0E-6		
5758.979	1.3685		5.6E-5		
5759.22	1.3685		0.000121		
5759.461	1.3684		0.000173		
5759.702	1.3684		0.0002		
5759.943	1.3683		0.000198		
5760.184	1.3683		0.00017		
5760.425	1.3682		0.000126		
5760.666	1.3682		8.0E-5		
5760.907	1.3682		4.3E-5		
5761.148	1.3683		2.2E-5		
5761.389	1.3683		1.4E-5		
5761.63	1.3683		1.5E-5		
5761.871	1.3683		1.5E-5		
5762.112	1.3683		9.0E-6		
5762.353	1.3683		-5.0E-6		
5762.594	1.3683		-2.6E-5		
5762.836	1.3683		-4.8E-5		
5763.077	1.3684		-6.3E-5		
5763.318	1.3684		-6.5E-5		
5763.559	1.3685		-5.1E-5		
5763.8	1.3685		-2.1E-5		
5764.041	1.3685		2.5E-5		
5764.282	1.3686		8.0E-5		
5764.523	1.3686		0.00014		
5764.764	1.3685		0.000197		
5765.005	1.3685		0.000244		
5765.246	1.3684		0.000275		
5765.487	1.3684		0.000284		
5765.728	1.3683		0.00027		
5765.969	1.3683		0.000238		
5766.21	1.3682		0.000193		
5766.451	1.3682		0.000145		
5766.693	1.3682		0.000103		
5766.934	1.3683		7.3E-5		
5767.175	1.3683		5.7E-5		
5767.416	1.3683		5.0E-5		
5767.657	1.3683		4.7E-5		
5767.898	1.3683		4.2E-5		
5768.139	1.3683		3.0E-5		
5768.38	1.3683		1.2E-5		
5768.621	1.3683		-9.0E-6		
5768.862	1.3683		-3.0E-5		
5769.103	1.3684		-4.5E-5		
5769.344	1.3684		-5.1E-5		
5769.585	1.3684		-4.8E-5		
5769.826	1.3685		-3.7E-5		
5770.067	1.3685		-1.9E-5		
5770.308	1.3685		4.0E-6		
5770.55	1.3686		3.2E-5		
5770.791	1.3686		6.4E-5		
5771.032	1.3686		0.0001		
5771.273	1.3686		0.000139		
5771.514	1.3686		0.000177		
5771.755	1.3686		0.000209		
5771.996	1.3685		0.000232		
5772.237	1.3685		0.000242		
5772.478	1.3685		0.000241		
5772.719	1.3685		0.00023		
5772.96	1.3685		0.000215		
5773.201	1.3685		0.000202		
5773.442	1.3685		0.000197		
5773.683	1.3685		0.000202		
5773.924	1.3685		0.000218		
5774.165	1.3685		0.000241		
5774.407	1.3685		0.000268		
5774.648	1.3685		0.000296		
5774.889	1.3685		0.000324		
5775.13	1.3685		0.000351		
5775.371	1.3685		0.000379		
5775.612	1.3685		0.00041		
5775.853	1.3685		0.000443		
5776.094	1.3684		0.000476		
5776.335	1.3684		0.000502		
5776.576	1.3683		0.000517		
5776.817	1.3682		0.000515		
5777.058	1.3682		0.000493		
5777.299	1.3681		0.000452		
5777.54	1.3681		0.000398		
5777.781	1.3681		0.000338		
5778.022	1.3681		0.000281		
5778.264	1.3681		0.000235		
5778.505	1.3681		0.000202		
5778.746	1.3681		0.000184		
5778.987	1.3682		0.000177		
5779.228	1.3682		0.000175		
5779.469	1.3682		0.000174		
5779.71	1.3682		0.000166		
5779.951	1.3682		0.00015		
5780.192	1.3682		0.000124		
5780.433	1.3682		9.3E-5		
5780.674	1.3682		6.1E-5		
5780.915	1.3682		3.6E-5		
5781.156	1.3683		2.4E-5		
5781.397	1.3683		3.0E-5		
5781.638	1.3684		5.3E-5		
5781.879	1.3684		9.3E-5		
5782.121	1.3684		0.000142		
5782.362	1.3684		0.000193		
5782.603	1.3684		0.000239		
5782.844	1.3684		0.000275		
5783.085	1.3684		0.0003		
5783.326	1.3683		0.000314		
5783.567	1.3683		0.000319		
5783.808	1.3682		0.000315		
5784.049	1.3682		0.000304		
5784.29	1.3682		0.000283		
5784.531	1.3682		0.000254		
5784.772	1.3682		0.000216		
5785.013	1.3682		0.000175		
5785.254	1.3682		0.000138		
5785.495	1.3682		0.00011		
5785.736	1.3682		9.7E-5		
5785.978	1.3683		0.000102		
5786.219	1.3683		0.000123		
5786.46	1.3683		0.000154		
5786.701	1.3683		0.000188		
5786.942	1.3683		0.00022		
5787.183	1.3683		0.000245		
5787.424	1.3683		0.000261		
5787.665	1.3683		0.000268		
5787.906	1.3682		0.000265		
5788.147	1.3682		0.000254		
5788.388	1.3682		0.000236		
5788.629	1.3682		0.000212		
5788.87	1.3682		0.000187		
5789.111	1.3682		0.000167		
5789.352	1.3683		0.000158		
5789.593	1.3683		0.000163		
5789.834	1.3683		0.000182		
5790.076	1.3683		0.000211		
5790.317	1.3683		0.000243		
5790.558	1.3683		0.000272		
5790.799	1.3683		0.000292		
5791.04	1.3683		0.000302		
5791.281	1.3682		0.000304		
5791.522	1.3682		0.0003		
5791.763	1.3682		0.000294		
5792.004	1.3682		0.000287		
5792.245	1.3682		0.000276		
5792.486	1.3682		0.000262		
5792.727	1.3681		0.000243		
5792.968	1.3681		0.000222		
5793.209	1.3682		0.000203		
5793.45	1.3682		0.000194		
5793.691	1.3682		0.000196		
5793.933	1.3682		0.000209		
5794.174	1.3682		0.00023		
5794.415	1.3682		0.00025		
5794.656	1.3682		0.000266		
5794.897	1.3682		0.000272		
5795.138	1.3682		0.00027		
5795.379	1.3681		0.000265		
5795.62	1.3681		0.000261		
5795.861	1.3681		0.000262		
5796.102	1.3681		0.000266		
5796.343	1.3681		0.000269		
5796.584	1.3681		0.000266		
5796.825	1.368		0.000252		
5797.066	1.368		0.000224		
5797.307	1.368		0.000185		
5797.548	1.368		0.000139		
5797.79	1.368		9.2E-5		
5798.031	1.368		5.0E-5		
5798.272	1.368		1.9E-5		
5798.513	1.3681		0		
5798.754	1.3681		-3.0E-6		
5798.995	1.3682		9.0E-6		
5799.236	1.3682		3.6E-5		
5799.477	1.3682		7.3E-5		
5799.718	1.3682		0.000114		
5799.959	1.3682		0.00015		
5800.2	1.3682		0.000173		
5800.441	1.3681		0.000178		
5800.682	1.3681		0.000162		
5800.923	1.3681		0.000133		
5801.164	1.3681		0.0001		
5801.405	1.3681		7.4E-5		
5801.647	1.3681		6.1E-5		
5801.888	1.3682		6.4E-5		
5802.129	1.3682		7.9E-5		
5802.37	1.3682		9.7E-5		
5802.611	1.3681		0.000109		
5802.852	1.3681		0.000109		
5803.093	1.3681		9.2E-5		
5803.334	1.3681		6.2E-5		
5803.575	1.3681		2.4E-5		
5803.816	1.3681		-1.6E-5		
5804.057	1.3681		-5.2E-5		
5804.298	1.3682		-7.9E-5		
5804.539	1.3682		-9.4E-5		
5804.78	1.3683		-9.4E-5		
5805.021	1.3683		-7.8E-5		
5805.262	1.3684		-4.5E-5		
5805.504	1.3684		4.0E-6		
5805.745	1.3684		6.4E-5		
5805.986	1.3684		0.000131		
5806.227	1.3684		0.000194		
5806.468	1.3684		0.000245		
5806.709	1.3683		0.000277		
5806.95	1.3682		0.000286		
5807.191	1.3682		0.000272		
5807.432	1.3681		0.000238		
5807.673	1.3681		0.000189		
5807.914	1.3681		0.000134		
5808.155	1.3681		8.2E-5		
5808.396	1.3681		4.2E-5		
5808.637	1.3682		2.0E-5		
5808.878	1.3682		1.9E-5		
5809.119	1.3683		3.9E-5		
5809.361	1.3683		7.2E-5		
5809.602	1.3683		0.000108		
5809.843	1.3683		0.000137		
5810.084	1.3683		0.00015		
5810.325	1.3683		0.000144		
5810.566	1.3683		0.000124		
5810.807	1.3683		0.000102		
5811.048	1.3683		9.1E-5		
5811.289	1.3684		0.000103		
5811.53	1.3684		0.000142		
5811.771	1.3684		0.000203		
5812.012	1.3684		0.000277		
5812.253	1.3684		0.000348		
5812.494	1.3683		0.000404		
5812.735	1.3683		0.000435		
5812.976	1.3682		0.000439		
5813.218	1.3681		0.000421		
5813.459	1.3681		0.00039		
5813.7	1.3681		0.000352		
5813.941	1.368		0.000314		
5814.182	1.368		0.000281		
5814.423	1.368		0.000251		
5814.664	1.368		0.000226		
5814.905	1.368		0.000203		
5815.146	1.368		0.000184		
5815.387	1.3681		0.000168		
5815.628	1.3681		0.000156		
5815.869	1.3681		0.00015		
5816.11	1.3681		0.000149		
5816.351	1.3681		0.000153		
5816.592	1.3681		0.000161		
5816.833	1.3681		0.000172		
5817.075	1.3681		0.000182		
5817.316	1.3681		0.000192		
5817.557	1.3681		0.000196		
5817.798	1.3681		0.000196		
5818.039	1.3681		0.000191		
5818.28	1.3681		0.000182		
5818.521	1.3681		0.000173		
5818.762	1.3681		0.000168		
5819.003	1.3681		0.00017		
5819.244	1.3681		0.000178		
5819.485	1.3681		0.000191		
5819.726	1.3681		0.000203		
5819.967	1.368		0.000207		
5820.208	1.368		0.000199		
5820.449	1.368		0.000175		
5820.69	1.3679		0.000136		
5820.932	1.3679		8.7E-5		
5821.173	1.368		3.5E-5		
5821.414	1.368		-1.0E-5		
5821.655	1.368		-3.8E-5		
5821.896	1.3681		-4.3E-5		
5822.137	1.3681		-2.4E-5		
5822.378	1.3682		1.6E-5		
5822.619	1.3682		6.8E-5		
5822.86	1.3682		0.000122		
5823.101	1.3682		0.000165		
5823.342	1.3681		0.000191		
5823.583	1.3681		0.000194		
5823.824	1.368		0.000177		
5824.065	1.368		0.000146		
5824.306	1.368		0.000109		
5824.547	1.368		7.4E-5		
5824.789	1.368		4.5E-5		
5825.03	1.368		2.5E-5		
5825.271	1.368		1.2E-5		
5825.512	1.3681		6.0E-6		
5825.753	1.3681		5.0E-6		
5825.994	1.3681		1.0E-5		
5826.235	1.3681		2.0E-5		
5826.476	1.3681		3.5E-5		
5826.717	1.3681		5.2E-5		
5826.958	1.3681		6.7E-5		
5827.199	1.3681		7.4E-5		
5827.44	1.3681		7.2E-5		
5827.681	1.3681		6.1E-5		
5827.922	1.3681		4.5E-5		
5828.163	1.3681		3.0E-5		
5828.404	1.3681		2.1E-5		
5828.646	1.3681		2.0E-5		
5828.887	1.3681		2.5E-5		
5829.128	1.3681		3.1E-5		
5829.369	1.3681		3.2E-5		
5829.61	1.3681		2.5E-5		
5829.851	1.3681		1.1E-5		
5830.092	1.3681		-5.0E-6		
5830.333	1.3681		-1.7E-5		
5830.574	1.3681		-2.1E-5		
5830.815	1.3681		-1.5E-5		
5831.056	1.3681		-3.0E-6		
5831.297	1.3681		9.0E-6		
5831.538	1.3681		1.5E-5		
5831.779	1.3681		1.1E-5		
5832.02	1.3681		0		
5832.261	1.3681		-1.3E-5		
5832.503	1.3682		-2.2E-5		
5832.744	1.3682		-2.2E-5		
5832.985	1.3682		-1.1E-5		
5833.226	1.3682		8.0E-6		
5833.467	1.3682		3.1E-5		
5833.708	1.3682		5.4E-5		
5833.949	1.3682		7.8E-5		
5834.19	1.3682		0.000102		
5834.431	1.3682		0.000128		
5834.672	1.3682		0.000156		
5834.913	1.3682		0.000185		
5835.154	1.3682		0.000207		
5835.395	1.3681		0.000218		
5835.636	1.3681		0.000215		
5835.877	1.368		0.000196		
5836.118	1.368		0.000167		
5836.36	1.368		0.000135		
5836.601	1.368		0.000106		
5836.842	1.368		8.7E-5		
5837.083	1.368		7.7E-5		
5837.324	1.368		7.5E-5		
5837.565	1.368		7.5E-5		
5837.806	1.368		7.2E-5		
5838.047	1.368		6.1E-5		
5838.288	1.368		4.1E-5		
5838.529	1.368		1.3E-5		
5838.77	1.368		-2.0E-5		
5839.011	1.368		-5.2E-5		
5839.252	1.368		-7.9E-5		
5839.493	1.368		-9.5E-5		
5839.734	1.3681		-9.8E-5		
5839.975	1.3681		-8.5E-5		
5840.217	1.3681		-6.0E-5		
5840.458	1.3681		-2.6E-5		
5840.699	1.3681		7.0E-6		
5840.94	1.3681		3.3E-5		
5841.181	1.3681		4.5E-5		
5841.422	1.368		3.7E-5		
5841.663	1.368		1.0E-5		
5841.904	1.368		-3.2E-5		
5842.145	1.368		-8.3E-5		
5842.386	1.368		-0.000133		
5842.627	1.368		-0.000175		
5842.868	1.3681		-0.000201		
5843.109	1.3681		-0.000207		
5843.35	1.3682		-0.000193		
5843.591	1.3682		-0.000159		
5843.832	1.3682		-0.000112		
5844.074	1.3682		-6.2E-5		
5844.315	1.3682		-1.9E-5		
5844.556	1.3682		6.0E-6		
5844.797	1.3681		7.0E-6		
5845.038	1.3681		-1.7E-5		
5845.279	1.3681		-5.9E-5		
5845.52	1.3681		-0.000107		
5845.761	1.3681		-0.000145		
5846.002	1.3682		-0.00016		
5846.243	1.3682		-0.000145		
5846.484	1.3683		-0.000101		
5846.725	1.3683		-3.8E-5		
5846.966	1.3683		3.2E-5		
5847.207	1.3682		9.3E-5		
5847.448	1.3682		0.000135		
5847.689	1.3681		0.00015		
5847.931	1.368		0.000137		
5848.172	1.368		9.8E-5		
5848.413	1.3679		3.8E-5		
5848.654	1.3679		-3.4E-5		
5848.895	1.3679		-0.00011		
5849.136	1.3679		-0.000181		
5849.377	1.368		-0.000239		
5849.618	1.368		-0.000276		
5849.859	1.3681		-0.000288		
5850.1	1.3682		-0.000277		
5850.341	1.3682		-0.000247		
5850.582	1.3682		-0.000207		
5850.823	1.3683		-0.000165		
5851.064	1.3683		-0.000129		
5851.305	1.3682		-0.000101		
5851.546	1.3682		-8.4E-5		
5851.788	1.3682		-7.6E-5		
5852.029	1.3682		-7.5E-5		
5852.27	1.3682		-8.2E-5		
5852.511	1.3682		-9.4E-5		
5852.752	1.3682		-0.000109		
5852.993	1.3682		-0.000124		
5853.234	1.3682		-0.000132		
5853.475	1.3682		-0.000129		
5853.716	1.3682		-0.000109		
5853.957	1.3682		-7.7E-5		
5854.198	1.3682		-3.9E-5		
5854.439	1.3682		-8.0E-6		
5854.68	1.3682		4.0E-6		
5854.921	1.3681		-1.1E-5		
5855.162	1.3681		-5.5E-5		
5855.403	1.368		-0.000117		
5855.645	1.3681		-0.000184		
5855.886	1.3681		-0.00024		
5856.127	1.3682		-0.000273		
5856.368	1.3682		-0.000277		
5856.609	1.3683		-0.000255		
5856.85	1.3683		-0.000214		
5857.091	1.3683		-0.000166		
5857.332	1.3683		-0.00012		
5857.573	1.3683		-8.3E-5		
5857.814	1.3683		-5.9E-5		
5858.055	1.3683		-4.7E-5		
5858.296	1.3682		-4.6E-5		
5858.537	1.3682		-5.5E-5		
5858.778	1.3682		-7.2E-5		
5859.019	1.3682		-9.6E-5		
5859.26	1.3682		-0.000124		
5859.502	1.3682		-0.000152		
5859.743	1.3682		-0.000178		
5859.984	1.3682		-0.000197		
5860.225	1.3683		-0.000207		
5860.466	1.3683		-0.000206		
5860.707	1.3683		-0.000194		
5860.948	1.3684		-0.000171		
5861.189	1.3684		-0.00014		
5861.43	1.3684		-0.000105		
5861.671	1.3684		-6.9E-5		
5861.912	1.3684		-3.8E-5		
5862.153	1.3683		-1.6E-5		
5862.394	1.3683		-6.0E-6		
5862.635	1.3683		-9.0E-6		
5862.876	1.3683		-1.9E-5		
5863.117	1.3683		-3.3E-5		
5863.359	1.3683		-4.5E-5		
5863.6	1.3683		-5.1E-5		
5863.841	1.3683		-5.3E-5		
5864.082	1.3683		-5.1E-5		
5864.323	1.3683		-4.8E-5		
5864.564	1.3683		-4.9E-5		
5864.805	1.3683		-5.2E-5		
5865.046	1.3683		-5.6E-5		
5865.287	1.3683		-5.8E-5		
5865.528	1.3683		-5.6E-5		
5865.769	1.3683		-5.0E-5		
5866.01	1.3683		-4.3E-5		
5866.251	1.3683		-3.8E-5		
5866.492	1.3683		-4.0E-5		
5866.733	1.3683		-4.7E-5		
5866.974	1.3683		-5.6E-5		
5867.216	1.3683		-6.2E-5		
5867.457	1.3683		-6.1E-5		
5867.698	1.3683		-5.2E-5		
5867.939	1.3683		-3.7E-5		
5868.18	1.3683		-2.2E-5		
5868.421	1.3683		-1.2E-5		
5868.662	1.3683		-1.2E-5		
5868.903	1.3683		-2.0E-5		
5869.144	1.3683		-3.3E-5		
5869.385	1.3683		-4.5E-5		
5869.626	1.3683		-5.1E-5		
5869.867	1.3683		-4.9E-5		
5870.108	1.3683		-4.0E-5		
5870.349	1.3683		-2.9E-5		
5870.59	1.3683		-2.1E-5		
5870.831	1.3683		-1.8E-5		
5871.072	1.3683		-2.3E-5		
5871.314	1.3683		-3.4E-5		
5871.555	1.3683		-4.8E-5		
5871.796	1.3683		-6.1E-5		
5872.037	1.3683		-6.8E-5		
5872.278	1.3683		-6.6E-5		
5872.519	1.3684		-5.4E-5		
5872.76	1.3684		-3.0E-5		
5873.001	1.3684		4.0E-6		
5873.242	1.3684		4.4E-5		
5873.483	1.3684		8.3E-5		
5873.724	1.3683		0.000114		
5873.965	1.3683		0.00013		
5874.206	1.3682		0.000127		
5874.447	1.3682		0.000109		
5874.688	1.3682		8.1E-5		
5874.929	1.3682		5.1E-5		
5875.171	1.3682		2.6E-5		
5875.412	1.3682		1.2E-5		
5875.653	1.3682		8.0E-6		
5875.894	1.3682		6.0E-6		
5876.135	1.3682		1.0E-6		
5876.376	1.3682		-1.2E-5		
5876.617	1.3682		-3.6E-5		
5876.858	1.3682		-6.8E-5		
5877.099	1.3682		-0.0001		
5877.34	1.3682		-0.000127		
5877.581	1.3682		-0.000143		
5877.822	1.3683		-0.000147		
5878.063	1.3683		-0.000139		
5878.304	1.3683		-0.000123		
5878.545	1.3683		-0.0001		
5878.786	1.3683		-7.5E-5		
5879.028	1.3683		-4.7E-5		
5879.269	1.3683		-2.0E-5		
5879.51	1.3683		1.0E-6		
5879.751	1.3683		1.2E-5		
5879.992	1.3683		8.0E-6		
5880.233	1.3682		-1.2E-5		
5880.474	1.3682		-4.6E-5		
5880.715	1.3682		-8.6E-5		
5880.956	1.3682		-0.000124		
5881.197	1.3683		-0.00015		
5881.438	1.3683		-0.000157		
5881.679	1.3684		-0.000144		
5881.92	1.3684		-0.000115		
5882.161	1.3684		-7.7E-5		
5882.402	1.3685		-3.5E-5		
5882.643	1.3684		3.0E-6		
5882.885	1.3684		3.5E-5		
5883.126	1.3684		5.8E-5		
5883.367	1.3684		7.4E-5		
5883.608	1.3684		8.1E-5		
5883.849	1.3684		8.2E-5		
5884.09	1.3684		7.9E-5		
5884.331	1.3684		7.6E-5		
5884.572	1.3684		7.9E-5		
5884.813	1.3684		9.2E-5		
5885.054	1.3684		0.000119		
5885.295	1.3684		0.000158		
5885.536	1.3684		0.000205		
5885.777	1.3683		0.000248		
5886.018	1.3683		0.000278		
5886.259	1.3682		0.000285		
5886.5	1.3681		0.000266		
5886.742	1.3681		0.000223		
5886.983	1.368		0.000163		
5887.224	1.368		9.7E-5		
5887.465	1.368		3.5E-5		
5887.706	1.368		-1.3E-5		
5887.947	1.3681		-4.5E-5		
5888.188	1.3681		-6.1E-5		
5888.429	1.3681		-6.6E-5		
5888.67	1.3681		-6.7E-5		
5888.911	1.3682		-6.9E-5		
5889.152	1.3682		-7.7E-5		
5889.393	1.3682		-9.4E-5		
5889.634	1.3682		-0.000117		
5889.875	1.3682		-0.00014		
5890.116	1.3682		-0.000157		
5890.357	1.3683		-0.00016		
5890.599	1.3683		-0.000147		
5890.84	1.3684		-0.000116		
5891.081	1.3684		-7.2E-5		
5891.322	1.3684		-2.4E-5		
5891.563	1.3684		2.0E-5		
5891.804	1.3684		5.4E-5		
5892.045	1.3683		7.3E-5		
5892.286	1.3683		7.9E-5		
5892.527	1.3683		7.5E-5		
5892.768	1.3683		6.8E-5		
5893.009	1.3683		6.0E-5		
5893.25	1.3682		5.2E-5		
5893.491	1.3682		4.5E-5		
5893.732	1.3682		3.7E-5		
5893.973	1.3682		2.7E-5		
5894.214	1.3682		1.7E-5		
5894.456	1.3683		1.2E-5		
5894.697	1.3683		1.6E-5		
5894.938	1.3683		3.0E-5		
5895.179	1.3683		5.3E-5		
5895.42	1.3683		8.1E-5		
5895.661	1.3683		0.000107		
5895.902	1.3683		0.000125		
5896.143	1.3683		0.000134		
5896.384	1.3682		0.000135		
5896.625	1.3682		0.000133		
5896.866	1.3682		0.000134		
5897.107	1.3682		0.000143		
5897.348	1.3682		0.00016		
5897.589	1.3682		0.000179		
5897.83	1.3681		0.000195		
5898.071	1.3681		0.000198		
5898.313	1.368		0.000183		
5898.554	1.368		0.000149		
5898.795	1.368		0.000103		
5899.036	1.3679		5.0E-5		
5899.277	1.3679		0		
5899.518	1.368		-4.0E-5		
5899.759	1.368		-6.6E-5		
5900	1.368		-8.1E-5		
5900.241	1.368		-8.8E-5		
5900.482	1.368		-9.5E-5		
5900.723	1.368		-0.000106		
5900.964	1.368		-0.000127		
5901.205	1.368		-0.000157		
5901.446	1.368		-0.000192		
5901.687	1.368		-0.000228		
5901.928	1.3681		-0.000258		
5902.17	1.3681		-0.000279		
5902.411	1.3681		-0.000287		
5902.652	1.3682		-0.000283		
5902.893	1.3682		-0.000267		
5903.134	1.3683		-0.000244		
5903.375	1.3683		-0.000216		
5903.616	1.3683		-0.000186		
5903.857	1.3683		-0.000157		
5904.098	1.3683		-0.000131		
5904.339	1.3683		-0.000111		
5904.58	1.3682		-0.000101		
5904.821	1.3682		-0.000103		
