Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/170"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
700.94	1.37725		-0.00398		
701.06	1.37707		-0.00451		
701.18	1.37699		-0.00518		
701.3	1.37703		-0.00589		
701.42	1.3772		-0.00655		
701.54	1.37872		-0.00706		
701.66	1.37908		-0.00736		
701.78	1.37947		-0.00742		
701.9	1.37985		-0.00727		
702.02	1.38017		-0.00696		
702.14	1.38041		-0.00655		
702.26	1.38055		-0.00612		
702.38	1.38059		-0.00575		
702.5	1.38056		-0.00549		
702.62	1.38049		-0.00535		
702.74	1.38041		-0.00531		
702.86	1.38035		-0.00538		
702.98	1.38033		-0.00548		
703.1	1.38035		-0.0056		
703.22	1.38042		-0.00568		
703.34	1.38052		-0.00571		
703.46	1.38063		-0.00565		
703.58	1.38073		-0.00551		
703.7	1.38081		-0.00529		
703.82	1.38086		-0.00502		
703.94	1.38086		-0.00472		
704.06	1.38206		-0.00444		
704.18	1.38198		-0.00422		
704.3	1.38188		-0.00408		
704.42	1.38178		-0.00402		
704.54	1.38169		-0.00401		
704.66	1.38164		-0.00406		
704.78	1.38163		-0.00409		
704.9	1.38163		-0.00411		
705.02	1.38165		-0.00409		
705.14	1.38042		-0.00404		
705.26	1.38042		-0.00398		
705.38	1.38041		-0.00393		
705.5	1.38038		-0.00392		
705.62	1.38034		-0.00396		
705.74	1.3803		-0.00403		
705.86	1.38151		-0.00414		
705.98	1.38149		-0.00428		
706.1	1.38149		-0.00443		
706.22	1.38152		-0.00456		
706.34	1.38157		-0.00465		
706.46	1.38165		-0.00468		
706.58	1.38173		-0.00464		
706.7	1.38181		-0.00453		
706.82	1.38186		-0.00438		
706.94	1.38062		-0.0042		
707.06	1.38057		-0.00407		
707.18	1.3805		-0.00399		
707.3	1.38041		-0.00399		
707.42	1.38033		-0.00406		
707.54	1.38154		-0.00415		
707.66	1.38153		-0.00426		
707.78	1.38157		-0.00432		
707.9	1.38162		-0.00434		
708.02	1.38168		-0.00431		
708.14	1.38174		-0.00425		
708.26	1.38178		-0.00418		
708.38	1.38182		-0.0041		
708.5	1.38185		-0.00402		
708.62	1.38188		-0.00393		
708.74	1.38189		-0.00382		
708.86	1.38188		-0.00368		
708.98	1.38184		-0.00355		
709.1	1.38176		-0.00345		
709.22	1.38165		-0.00342		
709.34	1.38155		-0.00348		
709.46	1.38147		-0.00364		
709.58	1.38144		-0.00386		
709.7	1.38146		-0.00412		
709.82	1.38155		-0.00437		
709.94	1.38167		-0.00457		
710.06	1.38182		-0.00469		
710.18	1.38197		-0.00474		
710.3	1.3821		-0.00468		
710.42	1.38222		-0.00453		
710.54	1.3823		-0.0043		
710.66	1.38233		-0.00402		
710.78	1.38232		-0.00372		
710.9	1.38224		-0.00343		
711.02	1.38211		-0.00321		
711.14	1.38194		-0.00308		
711.26	1.38175		-0.0031		
711.38	1.38033		-0.00322		
711.5	1.3802		-0.00343		
711.62	1.38013		-0.00367		
711.74	1.38013		-0.0039		
711.86	1.38016		-0.00409		
711.98	1.38021		-0.0042		
712.1	1.38026		-0.00426		
712.22	1.38154		-0.00429		
712.34	1.38155		-0.00433		
712.46	1.38156		-0.00438		
712.58	1.38157		-0.00444		
712.7	1.38161		-0.00451		
712.82	1.38166		-0.00455		
712.94	1.38173		-0.00457		
713.06	1.38181		-0.00452		
713.18	1.38188		-0.0044		
