Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:CO2:N2:H2 (0.56:0.147:0.11:0.1:0.064:0.019)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/75"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.08% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.38% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 1.90% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
23.7309105	1.6430089	3.782727788	0.085239149	1.650735195		23.7309105	0.958476524		0.83930978		0.334233686			9143.324072254	0.071186163		0.074682137		
23.7037894	1.6430221	3.782762545	0.085333429	1.625589791		23.7037894	0.958263199		0.839221455		0.333842065			9144.28835448	0.071151031		0.074711228		
23.6767303	1.6430273	3.782797158	0.085341779	1.624305514		23.6767303	0.958157663		0.839227224		0.333407192			9145.252636707	0.071115762		0.074740384		
23.6497329	1.643109	3.782831526	0.085349933	1.630711444		23.6497329	0.958047652		0.839308486		0.33284357			9146.216918933	0.071080279		0.074769563		
23.622797	1.6431882	3.78286557	0.085437566	1.628677118		23.622797	0.957831993		0.839405769		0.332136692			9147.18120116	0.071044691		0.074798704		
23.5959224	1.6433158	3.782899258	0.085444254	1.648680924		23.5959224	0.957782577		0.839384735		0.331336988			9148.145483387	0.071009235		0.074827749		
23.5691088	1.6435011	3.782932583	0.085608208	1.636069406		23.5691088	0.95758136		0.839079491		0.330493646			9149.109765613	0.070974134		0.074856655		
23.5423561	1.6436442	3.782965576	0.085836142	1.608135852		23.5423561	0.957393253		0.838393908		0.329620425			9150.07404784	0.070939485		0.074885385		
23.5156641	1.6436784	3.782998322	0.086174331	1.55614311		23.5156641	0.957133272		0.837375906		0.328731713			9151.038330066	0.070905233		0.074913901		
23.4890326	1.6436105	3.783030881	0.086429505	1.518296394		23.4890326	0.957036074		0.836204168		0.32788164			9152.002612293	0.070871244		0.07494216		
23.4624613	1.6434892	3.783063256	0.086684532	1.478195491		23.4624613	0.956905855		0.83510363		0.327134998			9152.966894519	0.070837393		0.074970136		
23.43595	1.6433128	3.783095331	0.08685351	1.452742151		23.43595	0.956821203		0.834251923		0.326503109			9153.931176746	0.070803614		0.074997844		
23.4094986	1.6431449	3.783126986	0.086951388	1.44008622		23.4094986	0.956744356		0.833727963		0.325932832			9154.895458972	0.07076988		0.075025363		
23.3831068	1.6429695	3.783158249	0.087027615	1.431592259		23.3831068	0.956613553		0.833513285		0.325363121			9155.859741199	0.07073617		0.075052812		
23.3567745	1.6428222	3.783189286	0.086992781	1.447851593		23.3567745	0.956590518		0.833522809		0.324776465			9156.824023426	0.070702457		0.075080298		
23.3305014	1.6427576	3.783220287	0.086944093	1.467246185		23.3305014	0.956558925		0.833638443		0.324191016			9157.788305652	0.070668723		0.075107854		
23.3042874	1.6427563	3.783251336	0.086905434	1.484263393		23.3042874	0.95651567		0.833737056		0.323617092			9158.752587879	0.070634992		0.075135426		
23.2781322	1.6427846	3.783282393	0.086913294	1.491999311		23.2781322	0.956437353		0.833713463		0.32303337			9159.716870105	0.070601322		0.075162915		
23.2520356	1.6428462	3.783313348	0.086923007	1.501229168		23.2520356	0.95641703		0.833495848		0.322400127			9160.681152332	0.070567782		0.075190246		
23.2259975	1.6429215	3.783344101	0.087016993	1.496417057		23.2259975	0.956341266		0.833055804		0.32168485			9161.645434558	0.070534414		0.075217429		
23.2000176	1.6429749	3.783374567	0.087134662	1.491174703		23.2000176	0.956295435		0.83242066		0.320881397			9162.609716785	0.070501223		0.075244542		
23.1740958	1.6429884	3.783404678	0.087305829	1.477949597		23.1740958	0.956204314		0.831681332		0.320022414			9163.573999012	0.070468198		0.075271679		
23.1482319	1.6429702	3.783434436	0.08745491	1.469673012		23.1482319	0.956135527		0.830976302		0.319176675			9164.538281238	0.070435333		0.075298882		
23.1224256	1.6428583	3.783463919	0.087670474	1.441054671		23.1224256	0.955905177		0.830444084		0.318416386			9165.502563465	0.070402645		0.075326132		
23.0966768	1.6427356	3.78349321	0.087687045	1.450463799		23.0966768	0.955892485		0.830168541		0.317769247			9166.466845691	0.070370168		0.075353371		
23.0709853	1.6426642	3.783522379	0.08778584	1.436298207		23.0709853	0.955669859		0.830153646		0.317203683			9167.431127918	0.070337937		0.07538055		
23.0453508	1.6425155	3.783551478	0.087852028	1.4300721		23.0453508	0.955437353		0.830337108		0.316669406			9168.395410144	0.070305976		0.075407642		
23.0197733	1.642414	3.783580452	0.087760937	1.456408901		23.0197733	0.95541703		0.83061932		0.316148692			9169.359692371	0.070274289		0.075434619		
22.9942525	1.6424152	3.783609258	0.087707533	1.475029527		22.9942525	0.955341266		0.830882281		0.315652971			9170.323974597	0.070242855		0.075461427		
22.9687882	1.6424753	3.783637895	0.08766057	1.491048514		22.9687882	0.955295435		0.830999643		0.315166849			9171.288256824	0.070211636		0.075488		
22.9433803	1.6425667	3.783666358	0.087695175	1.492364181		22.9433803	0.955204314		0.830860166		0.314618822			9172.252539051	0.070180575		0.075514306		
22.9180285	1.6426591	3.783694658	0.087754425	1.491945102		22.9180285	0.95517994		0.830412099		0.313933713			9173.216821277	0.070149612		0.075540392		
22.8927326	1.6427447	3.783722826	0.087877023	1.484284233		22.8927326	0.955149678		0.829700009		0.313114899			9174.181103504	0.070118693		0.075566382		
22.8674926	1.6427786	3.783750919	0.088036662	1.471929238		22.8674926	0.955104821		0.828855525		0.312255244			9175.14538573	0.070087777		0.075592404		
22.8423081	1.6427727	3.78377897	0.088176118	1.462180599		22.8423081	0.955074704		0.828038989		0.311460249			9176.109667957	0.070056847		0.075618508		
22.8171791	1.6427261	3.783806989	0.088318753	1.44712638		22.8171791	0.954983364		0.827370782		0.310773699			9177.073950183	0.070025921		0.075644633		
22.7921052	1.6426748	3.783835025	0.088380146	1.444982133		22.7921052	0.954951521		0.826894275		0.31017961			9178.03823241	0.069995065		0.075670645		
22.7670865	1.642652	3.783863166	0.08844214	1.438635201		22.7670865	0.954863364		0.826583351		0.309650462			9179.002514637	0.069964389		0.075696425		
22.7421225	1.6426624	3.783891403	0.088468554	1.437434835		22.7421225	0.954795152		0.826376644		0.309165471			9179.966796863	0.069934011		0.075721934		
22.7172133	1.6427358	3.783919624	0.08851799	1.430894288		22.7172133	0.954679894		0.82620878		0.30868274			9180.93107909	0.069904003		0.075747221		
22.6923586	1.642815	3.783947652	0.088646921	1.411830223		22.6923586	0.95445639		0.826022509		0.308122865			9181.895361316	0.069874344		0.075772366		
22.6675582	1.6428979	3.783975379	0.088778224	1.401126077		22.6675582	0.954269378		0.825767427		0.307407865			9182.859643543	0.069844935		0.075797426		
22.642812	1.6429218	3.784002888	0.089024714	1.377286085		22.642812	0.953956945		0.825401331		0.30652238			9183.823925769	0.069815671		0.075822411		
22.6181197	1.6429195	3.784030345	0.089161572	1.378629143		22.6181197	0.953866888		0.824903868		0.305530673			9184.788207996	0.069786525		0.075847299		
22.5934812	1.6428969	3.784057854	0.089410174	1.359228129		22.5934812	0.953634383		0.824294316		0.304535016			9185.752490222	0.069757579		0.075872067		
22.5688964	1.6428403	3.78408536	0.089553669	1.354823919		22.5688964	0.953569451		0.82363276		0.303621936			9186.716772449	0.069728974		0.075896706		
22.544365	1.6428008	3.784112731	0.089757005	1.333823479		22.544365	0.953386689		0.822994057		0.302837454			9187.681054676	0.069700801		0.075921211		
22.5198868	1.642703	3.784139882	0.089960355	1.307308795		22.5198868	0.953163438		0.822431618		0.302188419			9188.645336902	0.069673027		0.07594557		
22.4954618	1.6425863	3.784166818	0.090110467	1.286164155		22.4954618	0.952982223		0.821960934		0.301649489			9189.609619129	0.069645516		0.075969773		
22.4710897	1.6424486	3.784193598	0.090266837	1.262507338		22.4710897	0.952759003		0.821572654		0.301172804			9190.573901355	0.069618122		0.075993827		
22.4467703	1.6423081	3.784220219	0.09034065	1.25278147		22.4467703	0.95264383		0.821255337		0.300705509			9191.538183582	0.069590786		0.076017773		
22.4225035	1.642209	3.784246635	0.090404475	1.246886574		22.4225035	0.952531573		0.820999505		0.300204322			9192.502465808	0.069563543		0.076041677		
22.3982892	1.642136	3.784272845	0.090466336	1.244853986		22.3982892	0.952422226		0.820778434		0.299633144			9193.466748035	0.069536461		0.076065599		
22.374127	1.6420333	3.784298934	0.090551348	1.243787143		22.374127	0.952298102		0.820532853		0.298955588			9194.431030262	0.069509547		0.076089568		
22.350017	1.6420766	3.784325013	0.090468917	1.273028169		22.350017	0.952483896		0.820189159		0.298149291			9195.395312488	0.069482737		0.076113568		
22.3259588	1.6421344	3.784351189	0.090756696	1.247562441		22.3259588	0.952140522		0.819703155		0.29723801			9196.359594715	0.069455953		0.076137548		
22.3019524	1.6420191	3.784377459	0.090927318	1.240623974		22.3019524	0.952022226		0.819089273		0.296297954			9197.323876941	0.069429189		0.076161444		
22.2779976	1.641926	3.784403659	0.091056007	1.237456942		22.2779976	0.951981018		0.818408819		0.295415642			9198.288159168	0.069402531		0.076185195		
22.2540942	1.6417958	3.784429633	0.091238314	1.221706002		22.2540942	0.951838964		0.817732573		0.294638268			9199.252441394	0.06937609		0.076208758		
22.230242	1.6415781	3.784455308	0.091338304	1.215496791		22.230242	0.951796		0.817112578		0.293968961			9200.216723621	0.069349911		0.07623212		
22.2064409	1.6414738	3.784480739	0.091244463	1.241627		22.2064409	0.952022226		0.816578079		0.293399844			9201.181005848	0.06932393		0.076255312		
22.1826907	1.6415243	3.784506062	0.091303944	1.235444209		22.1826907	0.951963142		0.81614301		0.292928939			9202.145288074	0.069298036		0.076278397		
22.1589912	1.6414525	3.784531384	0.09153609	1.192484174		22.1589912	0.951589662		0.81580896		0.292535347			9203.109570301	0.069272166		0.076301457		
22.1353423	1.6413055	3.78455669	0.091586613	1.183529975		22.1353423	0.9514781		0.815562846		0.292153081			9204.073852527	0.069246361		0.076324554		
22.1117439	1.6412176	3.784581928	0.09165375	1.175374503		22.1117439	0.951333153		0.815378596		0.291695341			9205.038134754	0.069220733		0.0763477		
22.0881957	1.6411569	3.784607078	0.0917087	1.174930083		22.0881957	0.95121579		0.81522571		0.291117357			9206.00241698	0.069195378		0.076370863		
22.0646976	1.641088	3.784632132	0.091827883	1.168685774		22.0646976	0.951007972		0.815074919		0.29045082			9206.966699207	0.069170312		0.076393989		
22.0412495	1.6409908	3.784657031	0.091914574	1.168347721		22.0412495	0.950862422		0.814893259		0.289772338			9207.930981433	0.06914548		0.076417043		
22.0178511	1.6408975	3.784681651	0.092006171	1.164858749		22.0178511	0.950722422		0.814639628		0.289142954			9208.89526366	0.069120819		0.076440029		
21.9945024	1.6407511	3.784705957	0.092112858	1.155610909		21.9945024	0.95057972		0.814277831		0.288577947			9209.859545887	0.069096321		0.076462976		
21.9712031	1.6406346	3.784730023	0.092079944	1.163042157		21.9712031	0.950686242		0.813802551		0.288058898			9210.823828113	0.069072029		0.076485906		
21.9479532	1.6406366	3.784754034	0.092102683	1.162864328		21.9479532	0.950722422		0.813253415		0.287556848			9211.78811034	0.069047997		0.0765088		
21.9247524	1.64053	3.784778148	0.092293094	1.136958675		21.9247524	0.950492291		0.812700783		0.287042618			9212.752392566	0.069024251		0.076531594		
21.9016006	1.6404823	3.784802337	0.092204905	1.159163958		21.9016006	0.950696509		0.812213355		0.286490012			9213.716674793	0.069000791		0.07655421		
21.8784976	1.6403427	3.784826428	0.0925028	1.11932034		21.8784976	0.95025764		0.811832232		0.285883099			9214.680957019	0.06897762		0.07657659		
21.8554434	1.6402268	3.784850254	0.092261868	1.173390296		21.8554434	0.950661559		0.811563433		0.285222182			9215.645239246	0.068954756		0.07659872		
21.8324376	1.6402923	3.784873743	0.092416755	1.159618214		21.8324376	0.950408991		0.811383337		0.284520596			9216.609521473	0.068932205		0.076620628		
21.8094803	1.6402792	3.784896946	0.092488935	1.162262681		21.8094803	0.950279094		0.811249589		0.283800817			9217.573803699	0.068909917		0.076642357		
21.7865712	1.6401809	3.784920056	0.092740748	1.136920559		21.7865712	0.949855764		0.811118822		0.283098496			9218.538085926	0.068887787		0.076663935		
21.7637101	1.6399743	3.784943273	0.092795306	1.140300494		21.7637101	0.949746683		0.810969535		0.28245986			9219.502368152	0.068865694		0.076685366		
21.740897	1.6398337	3.784966751	0.092797223	1.147168996		21.740897	0.949710676		0.810813877		0.28191595			9220.466650379	0.068843581		0.076706648		
21.7181317	1.6397598	3.784990552	0.092781529	1.153487971		21.7181317	0.949685576		0.810679064		0.281452145			9221.430932605	0.068821479		0.076727785		
21.695414	1.6397083	3.785014585	0.092829764	1.150291213		21.695414	0.949546683		0.810568278		0.28101192			9222.395214832	0.068799482		0.076748803		
21.6727437	1.6396229	3.785038657	0.092882407	1.148048998		21.6727437	0.949410676		0.810438899		0.280539472			9223.359497058	0.06877768		0.076769732		
21.6501208	1.6395544	3.785062541	0.092886257	1.153074448		21.6501208	0.949385576		0.810224684		0.28001658			9224.323779285	0.068756117		0.076790585		
21.6275451	1.6395262	3.785086073	0.092924139	1.153841944		21.6275451	0.949346683		0.809886971		0.279452725			9225.288061512	0.068734798		0.076811346		
21.6050164	1.6394862	3.785109163	0.093007664	1.149174905		21.6050164	0.949267621		0.809451833		0.278847493			9226.252343738	0.068713734		0.076831976		
21.5825346	1.6394076	3.785131912	0.093102302	1.145470785		21.5825346	0.949183221		0.809003781		0.278181344			9227.216625965	0.068692965		0.07685244		
21.5600995	1.6392863	3.785154562	0.093182481	1.147359003		21.5600995	0.949106762		0.808643725		0.277451222			9228.180908191	0.068672528		0.076872732		
21.5377111	1.6391616	3.785177332	0.093201331	1.160244108		21.5377111	0.949087857		0.808442064		0.276702709			9229.145190418	0.068652409		0.076892871		
21.515369	1.639051	3.78520031	0.09321628	1.173081986		21.515369	0.949018551		0.808411138		0.276008412			9230.109472644	0.068632522		0.076912877		
21.4930733	1.6389292	3.785223369	0.093203614	1.18730062		21.4930733	0.948945575		0.808500584		0.275410954			9231.073754871	0.068612759		0.076932748		
21.4708238	1.6388597	3.78524624	0.093111094	1.209827202		21.4708238	0.948984969		0.808611438		0.274896004			9232.038037098	0.068593065		0.076952466		
21.4486202	1.6388625	3.785268768	0.09306039	1.223859383		21.4486202	0.948975948		0.808631435		0.274423152			9233.002319324	0.068573483		0.076972018		
21.4264626	1.6388856	3.785291034	0.093039504	1.230856029		21.4264626	0.9489622		0.808485935		0.273973311			9233.966601551	0.06855412		0.076991424		
21.4043506	1.6389245	3.785313248	0.093040707	1.231537298		21.4043506	0.948954652		0.808174762		0.27355748			9234.930883777	0.068535057		0.077010738		
21.3822843	1.6389697	3.785335631	0.093074815	1.224818069		21.3822843	0.948915081		0.807765582		0.273182117			9235.895166004	0.06851628		0.077030013		
21.3602634	1.6390122	3.785358293	0.093127563	1.214875341		21.3602634	0.948845902		0.807347179		0.272817372			9236.85944823	0.068497682		0.07704926		
21.3382878	1.6390569	3.785381131	0.09319865	1.204543854		21.3382878	0.948739456		0.806977681		0.272406704			9237.823730457	0.068479155		0.077068445		
21.3163574	1.6391085	3.785403908	0.093297638	1.194396986		21.3163574	0.948584969		0.806663051		0.271905766			9238.788012683	0.068460681		0.077087514		
21.294472	1.6390988	3.785426393	0.093469267	1.178563891		21.294472	0.948317595		0.806373977		0.271310649			9239.75229491	0.068442368		0.077106449		
21.2726315	1.6390561	3.785448468	0.093550305	1.17849229		21.2726315	0.948210622		0.806079673		0.270652469			9240.716577137	0.068424388		0.077125288		
21.2508358	1.6390141	3.785470218	0.093666062	1.17483101		21.2508358	0.948054652		0.805770638		0.269967409			9241.680859363	0.068406871		0.077144102		
21.2290847	1.6389719	3.785491849	0.093717488	1.180193648		21.2290847	0.948008131		0.805457653		0.269269353			9242.64514159	0.068389825		0.077162942		
21.2073781	1.6389558	3.785513527	0.093794524	1.183291334		21.2073781	0.947920347		0.805153387		0.268548644			9243.609423816	0.068373135		0.077181794		
21.1857158	1.6389468	3.785535335	0.093861876	1.18904809		21.1857158	0.947852302		0.80485265		0.267798023			9244.573706043	0.068356633		0.077200583		
21.1640977	1.6389446	3.785557148	0.093950489	1.192016858		21.1640977	0.947757811		0.804526001		0.267039436			9245.537988269	0.068340184		0.077219212		
21.1425237	1.6389567	3.785578714	0.094029952	1.193906937		21.1425237	0.947692035		0.804131816		0.266319186			9246.502270496	0.068323737		0.077237605		
21.1209936	1.638972	3.785599811	0.094158314	1.185110636		21.1209936	0.947562302		0.803640391		0.265668001			9247.466552723	0.068307318		0.077255729		
21.0995074	1.63898	3.785620361	0.094286889	1.17344494		21.0995074	0.947451404		0.803055925		0.2650648			9248.430834949	0.068290992		0.077273584		
21.0780648	1.6389724	3.785640486	0.094468184	1.154812426		21.0780648	0.947268217		0.802424772		0.264448189			9249.395117176	0.068274811		0.077291186		
21.0566657	1.6388961	3.785660453	0.094672944	1.136274825		21.0566657	0.947046288		0.801825221		0.263770035			9250.359399402	0.068258797		0.077308562		
21.0353101	1.6386938	3.78568058	0.09484695	1.125643685		21.0353101	0.946851404		0.801338867		0.263036972			9251.323681629	0.068242944		0.077325757		
21.0139977	1.6385508	3.785701081	0.094747763	1.153960604		21.0139977	0.947068217		0.801008524		0.262297847			9252.287963855	0.068227236		0.077342829		
20.9927285	1.6386165	3.785721949	0.094707475	1.175419163		20.9927285	0.947146288		0.800801046		0.261594335			9253.252246082	0.068211666		0.077359831		
20.9715023	1.6387323	3.785742967	0.094823137	1.171018065		20.9715023	0.946953918		0.800607692		0.260928727			9254.216528308	0.068196249		0.077376781		
20.9503189	1.6387751	3.785763962	0.095039967	1.151688091		20.9503189	0.946622898		0.800300343		0.260276754			9255.180810535	0.068181014		0.07739365		
20.9291784	1.6387425	3.785784875	0.095248051	1.133727407		20.9291784	0.946358722		0.799813504		0.259620127			9256.145092762	0.068165996		0.077410392		
20.9080804	1.638667	3.785805746	0.095451393	1.115543464		20.9080804	0.946143228		0.799187372		0.258958434			9257.109374988	0.068151215		0.077426979		
20.8870249	1.638575	3.785826631	0.09562412	1.101024233		20.8870249	0.945986966		0.798533568		0.258296015			9258.073657215	0.068136657		0.077443423		
20.8660118	1.6384256	3.785847469	0.095835733	1.083393151		20.8660118	0.945744416		0.797952512		0.257632701			9259.037939441	0.068122276		0.077459763		
20.845041	1.6381871	3.785868162	0.095944696	1.078765992		20.845041	0.945643939		0.797473555		0.256973034			9260.002221668	0.068108005		0.077476025		
20.8241122	1.6380414	3.785888632	0.095861918	1.097893608		20.8241122	0.945843062		0.79706238		0.256333521			9260.966503894	0.068093795		0.077492205		
20.8032254	1.6380205	3.785908873	0.095856019	1.108219004		20.8032254	0.945902436		0.796670183		0.255727623			9261.930786121	0.068079648		0.077508278		
20.7823805	1.638102	3.785928936	0.095839669	1.120486106		20.7823805	0.945978817		0.796269048		0.255143388			9262.895068348	0.068065638		0.077524238		
20.7615773	1.6381581	3.785948848	0.096071081	1.09563004		20.7615773	0.945643951		0.795854031		0.254544408			9263.859350574	0.068051898		0.077540123		
20.7408158	1.6380988	3.785968664	0.096217169	1.086187428		20.7408158	0.945461477		0.795434235		0.253900221			9264.823632801	0.068038571		0.077556001		
20.7200957	1.6381049	3.785988411	0.09632363	1.08398649		20.7200957	0.945347102		0.795030827		0.253219097			9265.787915027	0.068025754		0.077571932		
20.6994169	1.6380822	3.786008131	0.09658398	1.062191492		20.6994169	0.944957514		0.794672042		0.252550705			9266.752197254	0.06801345		0.077587921		
20.6787794	1.6379906	3.786027901	0.096771279	1.049643152		20.6787794	0.944662043		0.794372706		0.251954564			9267.71647948	0.068001559		0.077603919		
20.658183	1.637863	3.786047731	0.097010201	1.032407257		20.658183	0.944250496		0.79411262		0.251462209			9268.680761707	0.067989907		0.077619839		
20.6376276	1.6376505	3.786067576	0.097190465	1.020439914		20.6376276	0.943926346		0.79384078		0.251060629			9269.645043933	0.067978303		0.077635586		
20.6171131	1.6374641	3.786087381	0.097257813	1.013214018		20.6171131	0.943803757		0.793508289		0.250701998			9270.60932616	0.067966607		0.077651079		
20.5966393	1.6371972	3.78610709	0.097401757	1.001058797		20.5966393	0.943575407		0.793100205		0.250329109			9271.573608387	0.067954773		0.077666248		
20.5762061	1.6370602	3.786126688	0.097151559	1.012326446		20.5762061	0.944040718		0.792638715		0.249901597			9272.537890613	0.067942861		0.077681046		
20.5558134	1.6371086	3.786146222	0.097193315	1.008773221		20.5558134	0.944025475		0.792162721		0.249409925			9273.50217284	0.067931013		0.077695461		
20.5354611	1.637206	3.786165758	0.097155424	1.016051678		20.5354611	0.944147934		0.791706877		0.248870831			9274.466455066	0.067919401		0.077709539		
20.5151491	1.6373408	3.786185341	0.09739824	0.996456919		20.5151491	0.94378547		0.791288527		0.248308144			9275.430737293	0.067908169		0.077723381		
20.4948772	1.6373172	3.786204997	0.097694962	0.977386109		20.4948772	0.943324767		0.790897715		0.247733051			9276.395019519	0.06789739		0.077737106		
20.4746454	1.6371854	3.78622476	0.097960936	0.965650095		20.4746454	0.942922472		0.790495679		0.247138772			9277.359301746	0.067887041		0.077750804		
20.4544534	1.6370007	3.786244659	0.09816156	0.958269066		20.4544534	0.94265272		0.790037384		0.246514079			9278.323583973	0.06787702		0.077764503		
20.4343012	1.6368039	3.786264669	0.098307601	0.951464942		20.4343012	0.942499702		0.789512028		0.245864046			9279.287866199	0.067867193		0.077778176		
20.4141887	1.6366055	3.786284656	0.098413593	0.944960848		20.4141887	0.942421119		0.788962933		0.245219174			9280.252148426	0.067857441		0.077791776		
20.3941158	1.6364123	3.786304386	0.098470704	0.940373084		20.3941158	0.942405788		0.788455904		0.244622888			9281.216430652	0.067847703		0.077805272		
20.3740823	1.6362569	3.786323698	0.098467802	0.938940369		20.3740823	0.942459395		0.788020504		0.244104346			9282.180712879	0.067837984		0.077818656		
20.3540881	1.636185	3.786342647	0.098432754	0.939621545		20.3540881	0.942545129		0.78762455		0.24365535			9283.144995105	0.06782833		0.077831932		
20.3341331	1.6362104	3.786361401	0.098436881	0.937925116		20.3341331	0.942565759		0.787208558		0.243230136			9284.109277332	0.067818793		0.077845094		
20.3142172	1.6362864	3.786380179	0.098548033	0.92900954		20.3142172	0.942422879		0.786742647		0.242771801			9285.073559559	0.067809402		0.077858122		
20.2943403	1.6363314	3.786399154	0.098779666	0.914288625		20.2943403	0.942091869		0.786249566		0.242247612			9286.037841785	0.067800168		0.077870995		
