Reference:	"Gerakines et al. (2023)"
DOI:	"doi:https://doi.org/10.1093/mnras/stad1164"
Sample Type:	"Ice"
Composition:	"CO (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/64"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1539.906	1.29778		1.29778		
1539.9663	1.29809		1.29809		
1540.0265	1.29829		1.29829		
1540.0868	1.29843		1.29843		
1540.1471	1.29847		1.29847		
1540.2073	1.29844		1.29844		
1540.2676	1.29831		1.29831		
1540.3279	1.29813		1.29813		
1540.3881	1.29788		1.29788		
1540.4484	1.29766		1.29766		
1540.5087	1.29746		1.29746		
1540.5689	1.29738		1.29738		
1540.6292	1.2974		1.2974		
1540.6895	1.29754		1.29754		
1540.7497	1.2977		1.2977		
1540.81	1.29787		1.29787		
1540.8702	1.29794		1.29794		
1540.9305	1.29793		1.29793		
1540.9908	1.29781		1.29781		
1541.051	1.29768		1.29768		
1541.1113	1.29753		1.29753		
1541.1716	1.29747		1.29747		
1541.2318	1.29744		1.29744		
1541.2921	1.29748		1.29748		
1541.3524	1.29749		1.29749		
1541.4126	1.29747		1.29747		
1541.4729	1.29736		1.29736		
1541.5332	1.29721		1.29721		
1541.5934	1.29703		1.29703		
1541.6537	1.29692		1.29692		
1541.714	1.29687		1.29687		
1541.7742	1.29696		1.29696		
1541.8345	1.29711		1.29711		
1541.8948	1.29734		1.29734		
1541.955	1.29756		1.29756		
1542.0153	1.2978		1.2978		
1542.0756	1.298		1.298		
1542.1358	1.2982		1.2982		
1542.1961	1.29838		1.29838		
1542.2564	1.29857		1.29857		
1542.3166	1.29871		1.29871		
1542.3769	1.29883		1.29883		
1542.4372	1.29885		1.29885		
1542.4974	1.29878		1.29878		
1542.5577	1.29857		1.29857		
1542.618	1.29828		1.29828		
1542.6782	1.29788		1.29788		
1542.7385	1.29746		1.29746		
1542.7987	1.29703		1.29703		
1542.859	1.29666		1.29666		
1542.9193	1.29637		1.29637		
1542.9795	1.29621		1.29621		
1543.0398	1.29617		1.29617		
1543.1001	1.29627		1.29627		
1543.1603	1.29646		1.29646		
1543.2206	1.29672		1.29672		
1543.2809	1.29698		1.29698		
1543.3411	1.29724		1.29724		
1543.4014	1.29743		1.29743		
1543.4617	1.2976		1.2976		
1543.5219	1.29769		1.29769		
1543.5822	1.29778		1.29778		
1543.6425	1.29784		1.29784		
1543.7027	1.29791		1.29791		
1543.763	1.29796		1.29796		
1543.8233	1.29802		1.29802		
1543.8835	1.29808		1.29808		
1543.9438	1.29817		1.29817		
1544.0041	1.29827		1.29827		
1544.0643	1.2984		1.2984		
1544.1246	1.29853		1.29853		
1544.1849	1.29862		1.29862		
1544.2451	1.29864		1.29864		
1544.3054	1.2986		1.2986		
1544.3657	1.29838		1.29838		
1544.4259	1.29808		1.29808		
1544.4862	1.29766		1.29766		
1544.5464	1.29726		1.29726		
1544.6067	1.29686		1.29686		
1544.667	1.29658		1.29658		
1544.7272	1.29638		1.29638		
1544.7875	1.29631		1.29631		
1544.8478	1.29629		1.29629		
1544.908	1.29635		1.29635		
1544.9683	1.29641		1.29641		
1545.0286	1.29651		1.29651		
1545.0888	1.2966		1.2966		
1545.1491	1.29673		1.29673		
1545.2094	1.29686		1.29686		
1545.2696	1.29703		1.29703		
1545.3299	1.2972		1.2972		
