Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"75K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/159"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
567.0991	1.4787			567.0991	-0.004168		
567.2196	1.4782			567.2196	-0.004334		
567.3402	1.4779			567.3402	-0.004515		
567.4607	1.4775			567.4607	-0.00464		
567.5812	1.477			567.5812	-0.004732		
567.7018	1.4762			567.7018	-0.004918		
567.8223	1.4753			567.8223	-0.005385		
567.9428	1.4744			567.9428	-0.006299		
568.0634	1.4736			568.0634	-0.007724		
568.1839	1.4733			568.1839	-0.009568		
568.3044	1.4738			568.3044	-0.0116		
568.4249	1.4749			568.4249	-0.0135		
568.5455	1.4767			568.5455	-0.0149		
568.666	1.4788			568.666	-0.0157		
568.7865	1.481			568.7865	-0.0157		
568.9071	1.483			568.9071	-0.0151		
569.0276	1.4845			569.0276	-0.0139		
569.1481	1.4855			569.1481	-0.0125		
569.2687	1.486			569.2687	-0.0111		
569.3892	1.4859			569.3892	-0.00984		
569.5097	1.4856			569.5097	-0.008887		
569.6303	1.4851			569.6303	-0.008298		
569.7508	1.4847			569.7508	-0.008058		
569.8713	1.4844			569.8713	-0.008085		
569.9918	1.4843			569.9918	-0.008247		
