Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3CH2NH2 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/175"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
689.75	1.55895		-0.00259		
689.87	1.55894		-0.0026		
689.99	1.55896		-0.00261		
690.11	1.55899		-0.0026		
690.23	1.55902		-0.00257		
690.35	1.55903		-0.00252		
690.47	1.55901		-0.00247		
690.59	1.55895		-0.00244		
690.71	1.55887		-0.00245		
690.83	1.5588		-0.0025		
690.95	1.55876		-0.00258		
691.07	1.55874		-0.00268		
691.19	1.55876		-0.0028		
691.31	1.55882		-0.00291		
691.43	1.5589		-0.003		
691.55	1.559		-0.00308		
691.67	1.55912		-0.00313		
691.79	1.55925		-0.00316		
691.91	1.55939		-0.00316		
692.03	1.55952		-0.00313		
692.15	1.55963		-0.00307		
692.27	1.55971		-0.00299		
692.39	1.55976		-0.00292		
692.51	1.55978		-0.00287		
692.63	1.5598		-0.00285		
692.75	1.55984		-0.00286		
